X,Y,GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,CENSUSAREA,OBJECTID,PlnArea,TAZ,SqMiles,OID_,TAZCE10,PLNAREA_1,SQMILE,TOTPOP,TOTHH,MALE,FEMALE,NOCHLDHH,CHILDHH,HH1PER,HH2PER,HH3PER,HH4PLPER,HH0WORK,HH1WORK,HH2WORK,HH3PLWRK,HHINSTGQ,HHGQUNI,HHGQOTH,SNGFAM,MULTFAM,MOBOTH,P0TO5,P6TO13,P14TO17,P18TO24,P25TO34,P35TO49,P50TO64,P65TO79,P80PLUS,LESS25K,N25TO50K,N50TO75K,N75TO100K,OVER100K,HISP,NONHISPW,NONHISPO,WRKUNEMP,WRKWHCOL,WRKSERV,WRKRET,WRKBLCOL,TOTWORK,POPDEN,HHDEN,WORKDEN,EMPLOYED,EMPDEN,WORKAGE,AGEDEN,OCCHOUSE,OCCDEN,CHILDDEN,POPHH,WORKHH,Shape_Leng,Shape_Area,TAD,TAS,TASD,age0_18,age19_35,age36_49,age50_65,age65older,district_e
-80.4543196475233,25.6027022075182,1400000US12086019800,12,086,019800,198,Tract,3.2100000000,248,South,1220.0000000000,0.6799099910,1219,1220.0000000000,South,0.6800000000,5590.0000000000,2009.0000000000,2629.0000000000,2961.0000000000,1125.0000000000,884.0000000000,392.0000000000,563.0000000000,458.0000000000,596.0000000000,258.0000000000,864.0000000000,690.0000000000,197.0000000000,0.0000000000,0.0000000000,0.0000000000,1359.0000000000,640.0000000000,10.0000000000,526.0000000000,621.0000000000,289.0000000000,538.0000000000,1030.0000000000,1373.0000000000,774.0000000000,354.0000000000,85.0000000000,391.0000000000,547.0000000000,300.0000000000,499.0000000000,272.0000000000,3467.0000000000,1030.0000000000,1093.0000000000,274.0000000000,1402.0000000000,524.0000000000,362.0000000000,364.0000000000,2926.0000000000,8221.6800000000,2954.8000000000,4303.5100000000,2652.0000000000,3900.5200000000,3715.0000000000,5463.9600000000,2009.0000000000,2954.8000000000,1300.1700000000,2.7800000000,1.4600000000,0.0642050232,0.0001583993,0,35,15,1436,1568,1373,774,439,6
-80.4190416099952,25.6031888674427,1400000US12086019900,12,086,019900,199,Tract,0.9510000000,248,South,1220.0000000000,0.6799099910,1219,1220.0000000000,South,0.6800000000,5590.0000000000,2009.0000000000,2629.0000000000,2961.0000000000,1125.0000000000,884.0000000000,392.0000000000,563.0000000000,458.0000000000,596.0000000000,258.0000000000,864.0000000000,690.0000000000,197.0000000000,0.0000000000,0.0000000000,0.0000000000,1359.0000000000,640.0000000000,10.0000000000,526.0000000000,621.0000000000,289.0000000000,538.0000000000,1030.0000000000,1373.0000000000,774.0000000000,354.0000000000,85.0000000000,391.0000000000,547.0000000000,300.0000000000,499.0000000000,272.0000000000,3467.0000000000,1030.0000000000,1093.0000000000,274.0000000000,1402.0000000000,524.0000000000,362.0000000000,364.0000000000,2926.0000000000,8221.6800000000,2954.8000000000,4303.5100000000,2652.0000000000,3900.5200000000,3715.0000000000,5463.9600000000,2009.0000000000,2954.8000000000,1300.1700000000,2.7800000000,1.4600000000,0.0642050232,0.0001583993,0,35,15,1436,1568,1373,774,439,6
-80.4190809055811,25.6212155380199,1400000US12086020100,12,086,020100,201,Tract,0.4010000000,248,South,1220.0000000000,0.6799099910,1219,1220.0000000000,South,0.6800000000,5590.0000000000,2009.0000000000,2629.0000000000,2961.0000000000,1125.0000000000,884.0000000000,392.0000000000,563.0000000000,458.0000000000,596.0000000000,258.0000000000,864.0000000000,690.0000000000,197.0000000000,0.0000000000,0.0000000000,0.0000000000,1359.0000000000,640.0000000000,10.0000000000,526.0000000000,621.0000000000,289.0000000000,538.0000000000,1030.0000000000,1373.0000000000,774.0000000000,354.0000000000,85.0000000000,391.0000000000,547.0000000000,300.0000000000,499.0000000000,272.0000000000,3467.0000000000,1030.0000000000,1093.0000000000,274.0000000000,1402.0000000000,524.0000000000,362.0000000000,364.0000000000,2926.0000000000,8221.6800000000,2954.8000000000,4303.5100000000,2652.0000000000,3900.5200000000,3715.0000000000,5463.9600000000,2009.0000000000,2954.8000000000,1300.1700000000,2.7800000000,1.4600000000,0.0642050232,0.0001583993,0,35,15,1436,1568,1373,774,439,6
-80.3975296935973,25.6131263271147,1400000US12086020200,12,086,020200,202,Tract,3.8360000000,248,South,1220.0000000000,0.6799099910,1219,1220.0000000000,South,0.6800000000,5590.0000000000,2009.0000000000,2629.0000000000,2961.0000000000,1125.0000000000,884.0000000000,392.0000000000,563.0000000000,458.0000000000,596.0000000000,258.0000000000,864.0000000000,690.0000000000,197.0000000000,0.0000000000,0.0000000000,0.0000000000,1359.0000000000,640.0000000000,10.0000000000,526.0000000000,621.0000000000,289.0000000000,538.0000000000,1030.0000000000,1373.0000000000,774.0000000000,354.0000000000,85.0000000000,391.0000000000,547.0000000000,300.0000000000,499.0000000000,272.0000000000,3467.0000000000,1030.0000000000,1093.0000000000,274.0000000000,1402.0000000000,524.0000000000,362.0000000000,364.0000000000,2926.0000000000,8221.6800000000,2954.8000000000,4303.5100000000,2652.0000000000,3900.5200000000,3715.0000000000,5463.9600000000,2009.0000000000,2954.8000000000,1300.1700000000,2.7800000000,1.4600000000,0.0642050232,0.0001583993,0,35,15,1436,1568,1373,774,439,6
-80.3813902963059,25.6046607357887,1400000US12086020300,12,086,020300,203,Tract,0.4860000000,248,South,1220.0000000000,0.6799099910,1219,1220.0000000000,South,0.6800000000,5590.0000000000,2009.0000000000,2629.0000000000,2961.0000000000,1125.0000000000,884.0000000000,392.0000000000,563.0000000000,458.0000000000,596.0000000000,258.0000000000,864.0000000000,690.0000000000,197.0000000000,0.0000000000,0.0000000000,0.0000000000,1359.0000000000,640.0000000000,10.0000000000,526.0000000000,621.0000000000,289.0000000000,538.0000000000,1030.0000000000,1373.0000000000,774.0000000000,354.0000000000,85.0000000000,391.0000000000,547.0000000000,300.0000000000,499.0000000000,272.0000000000,3467.0000000000,1030.0000000000,1093.0000000000,274.0000000000,1402.0000000000,524.0000000000,362.0000000000,364.0000000000,2926.0000000000,8221.6800000000,2954.8000000000,4303.5100000000,2652.0000000000,3900.5200000000,3715.0000000000,5463.9600000000,2009.0000000000,2954.8000000000,1300.1700000000,2.7800000000,1.4600000000,0.0642050232,0.0001583993,0,35,15,1436,1568,1373,774,439,6
-80.2163884895527,25.4215981710344,1400000US12086980100,12,086,980100,9801,Tract,5.4630000000,0,,0.0000000000,0.0000000000,0,0.0000000000,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0,0,0,0,0,0,0,0
-80.4314214165478,25.6480698222525,1400000US12086980200,12,086,980200,9802,Tract,2.0440000000,248,South,1220.0000000000,0.6799099910,1219,1220.0000000000,South,0.6800000000,5590.0000000000,2009.0000000000,2629.0000000000,2961.0000000000,1125.0000000000,884.0000000000,392.0000000000,563.0000000000,458.0000000000,596.0000000000,258.0000000000,864.0000000000,690.0000000000,197.0000000000,0.0000000000,0.0000000000,0.0000000000,1359.0000000000,640.0000000000,10.0000000000,526.0000000000,621.0000000000,289.0000000000,538.0000000000,1030.0000000000,1373.0000000000,774.0000000000,354.0000000000,85.0000000000,391.0000000000,547.0000000000,300.0000000000,499.0000000000,272.0000000000,3467.0000000000,1030.0000000000,1093.0000000000,274.0000000000,1402.0000000000,524.0000000000,362.0000000000,364.0000000000,2926.0000000000,8221.6800000000,2954.8000000000,4303.5100000000,2652.0000000000,3900.5200000000,3715.0000000000,5463.9600000000,2009.0000000000,2954.8000000000,1300.1700000000,2.7800000000,1.4600000000,0.0642050232,0.0001583993,0,35,15,1436,1568,1373,774,439,6
-80.2788762897878,25.7175960595248,1400000US12086980300,12,086,980300,9803,Tract,0.4980000000,17,Central,1012.0000000000,0.1525927431,1011,1012.0000000000,Central,0.1500000000,46.0000000000,25.0000000000,22.0000000000,24.0000000000,23.0000000000,2.0000000000,11.0000000000,9.0000000000,3.0000000000,2.0000000000,8.0000000000,10.0000000000,6.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,24.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,10.0000000000,18.0000000000,8.0000000000,5.0000000000,2.0000000000,1.0000000000,8.0000000000,6.0000000000,6.0000000000,1.0000000000,4.0000000000,40.0000000000,4.0000000000,2.0000000000,3.0000000000,8.0000000000,2.0000000000,3.0000000000,1.0000000000,17.0000000000,301.4600000000,163.8300000000,111.4100000000,14.0000000000,91.7500000000,41.0000000000,268.6900000000,25.0000000000,163.8300000000,13.1100000000,1.8400000000,0.6800000000,0.0272958364,0.0000355643,0,21,12,2,28,8,5,3,17
-80.1597023226617,25.7357749221375,1400000US12086980400,12,086,980400,9804,Tract,2.9050000000,1130,Beach/CBD,662.0000000000,1.6079569706,661,662.0000000000,Central,1.6100000000,14.0000000000,0.0000000000,10.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,14.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,6.0000000000,5.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2.0000000000,6.0000000000,6.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,8.7100000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,12.0000000000,7.4600000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2012776126,0.0003749043,0,37,1,1,1,6,5,1,1
-80.2876568496207,25.7963083942338,1400000US12086980500,12,086,980500,9805,Tract,6.0160000000,1232,Central,754.0000000000,2.7608705426,753,754.0000000000,Central,2.7600000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1523353980,0.0006440109,0,23,11,0,0,0,0,0,24
-80.3911400155309,25.4934749935798,1400000US12086980700,12,086,980700,9807,Tract,4.2360000000,426,South,1381.0000000000,4.0984023392,1380,1381.0000000000,South,4.1000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1859192694,0.0009538727,0,30,14,0,0,0,0,0,3
-80.2750699080025,25.9056676922612,1400000US12086980800,12,086,980800,9808,Tract,2.4740000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.4879546026943,25.7049624427143,1400000US12086980900,12,086,980900,9809,Tract,2.5280000000,275,West,1245.0000000000,0.2308585112,1244,1245.0000000000,West,0.2300000000,1103.0000000000,362.0000000000,539.0000000000,564.0000000000,220.0000000000,142.0000000000,33.0000000000,122.0000000000,78.0000000000,129.0000000000,53.0000000000,163.0000000000,140.0000000000,6.0000000000,0.0000000000,0.0000000000,0.0000000000,178.0000000000,184.0000000000,0.0000000000,67.0000000000,122.0000000000,56.0000000000,125.0000000000,128.0000000000,253.0000000000,228.0000000000,98.0000000000,26.0000000000,11.0000000000,72.0000000000,76.0000000000,50.0000000000,153.0000000000,790.0000000000,242.0000000000,71.0000000000,62.0000000000,415.0000000000,46.0000000000,81.0000000000,21.0000000000,625.0000000000,4777.8200000000,1568.0600000000,2707.2900000000,563.0000000000,2438.7200000000,734.0000000000,3179.4400000000,362.0000000000,1568.0600000000,615.1000000000,3.0500000000,1.7300000000,0.0376821753,0.0000538018,0,36,9,245,253,253,228,124,15
-80.1683766636433,25.7754808510007,1400000US12086981000,12,086,981000,9810,Tract,0.9550000000,975,North,522.0000000000,0.0982611594,521,522.0000000000,North,0.1000000000,618.0000000000,317.0000000000,318.0000000000,300.0000000000,264.0000000000,53.0000000000,141.0000000000,111.0000000000,26.0000000000,39.0000000000,37.0000000000,171.0000000000,98.0000000000,11.0000000000,0.0000000000,0.0000000000,0.0000000000,102.0000000000,215.0000000000,0.0000000000,41.0000000000,38.0000000000,12.0000000000,18.0000000000,68.0000000000,188.0000000000,141.0000000000,79.0000000000,33.0000000000,28.0000000000,7.0000000000,25.0000000000,99.0000000000,158.0000000000,247.0000000000,338.0000000000,33.0000000000,30.0000000000,293.0000000000,53.0000000000,79.0000000000,0.0000000000,455.0000000000,6289.3600000000,3226.1000000000,4630.5200000000,425.0000000000,4325.2100000000,415.0000000000,4223.4400000000,317.0000000000,3226.1000000000,539.3800000000,1.9500000000,1.4400000000,0.0492190252,0.0000229189,0,5,4,91,86,188,141,112,2
-80.3187619744623,25.8624126457116,1400000US12086000705,12,086,000705,7.05,Tract,0.4910000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.310693713292,25.8609340300352,1400000US12086000706,12,086,000706,7.06,Tract,0.3900000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.2972906542424,25.8625584297775,1400000US12086000708,12,086,000708,7.08,Tract,0.8090000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.3112110759484,25.8519253749112,1400000US12086000709,12,086,000709,7.09,Tract,0.5300000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.3065218724278,25.8449779753954,1400000US12086000710,12,086,000710,7.10,Tract,0.2430000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.2970167383252,25.8474576380894,1400000US12086000711,12,086,000711,7.11,Tract,0.6080000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.2758204362201,25.8358579203795,1400000US12086000804,12,086,000804,8.04,Tract,0.3970000000,775,Central,342.0000000000,0.2488999247,341,342.0000000000,Northwest,0.2500000000,233.0000000000,80.0000000000,110.0000000000,123.0000000000,50.0000000000,30.0000000000,14.0000000000,18.0000000000,26.0000000000,22.0000000000,21.0000000000,42.0000000000,12.0000000000,5.0000000000,0.0000000000,0.0000000000,5.0000000000,29.0000000000,51.0000000000,0.0000000000,22.0000000000,20.0000000000,6.0000000000,31.0000000000,30.0000000000,69.0000000000,29.0000000000,20.0000000000,6.0000000000,35.0000000000,35.0000000000,10.0000000000,0.0000000000,0.0000000000,223.0000000000,8.0000000000,2.0000000000,9.0000000000,10.0000000000,10.0000000000,17.0000000000,40.0000000000,86.0000000000,936.1200000000,321.4100000000,345.5200000000,77.0000000000,309.3600000000,159.0000000000,638.8100000000,80.0000000000,321.4100000000,120.5300000000,2.9100000000,1.0800000000,0.0445412502,0.0000580809,0,14,11,48,61,69,29,26,12
-80.2655628500807,25.8362305015524,1400000US12086000805,12,086,000805,8.05,Tract,0.6120000000,775,Central,342.0000000000,0.2488999247,341,342.0000000000,Northwest,0.2500000000,233.0000000000,80.0000000000,110.0000000000,123.0000000000,50.0000000000,30.0000000000,14.0000000000,18.0000000000,26.0000000000,22.0000000000,21.0000000000,42.0000000000,12.0000000000,5.0000000000,0.0000000000,0.0000000000,5.0000000000,29.0000000000,51.0000000000,0.0000000000,22.0000000000,20.0000000000,6.0000000000,31.0000000000,30.0000000000,69.0000000000,29.0000000000,20.0000000000,6.0000000000,35.0000000000,35.0000000000,10.0000000000,0.0000000000,0.0000000000,223.0000000000,8.0000000000,2.0000000000,9.0000000000,10.0000000000,10.0000000000,17.0000000000,40.0000000000,86.0000000000,936.1200000000,321.4100000000,345.5200000000,77.0000000000,309.3600000000,159.0000000000,638.8100000000,80.0000000000,321.4100000000,120.5300000000,2.9100000000,1.0800000000,0.0445412502,0.0000580809,0,14,11,48,61,69,29,26,12
-80.2776933151442,25.8451413146605,1400000US12086000806,12,086,000806,8.06,Tract,0.7400000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.2858422626329,25.8368240851057,1400000US12086000808,12,086,000808,8.08,Tract,0.3270000000,775,Central,342.0000000000,0.2488999247,341,342.0000000000,Northwest,0.2500000000,233.0000000000,80.0000000000,110.0000000000,123.0000000000,50.0000000000,30.0000000000,14.0000000000,18.0000000000,26.0000000000,22.0000000000,21.0000000000,42.0000000000,12.0000000000,5.0000000000,0.0000000000,0.0000000000,5.0000000000,29.0000000000,51.0000000000,0.0000000000,22.0000000000,20.0000000000,6.0000000000,31.0000000000,30.0000000000,69.0000000000,29.0000000000,20.0000000000,6.0000000000,35.0000000000,35.0000000000,10.0000000000,0.0000000000,0.0000000000,223.0000000000,8.0000000000,2.0000000000,9.0000000000,10.0000000000,10.0000000000,17.0000000000,40.0000000000,86.0000000000,936.1200000000,321.4100000000,345.5200000000,77.0000000000,309.3600000000,159.0000000000,638.8100000000,80.0000000000,321.4100000000,120.5300000000,2.9100000000,1.0800000000,0.0445412502,0.0000580809,0,14,11,48,61,69,29,26,12
-80.2523984812247,25.8642407376064,1400000US12086000901,12,086,000901,9.01,Tract,0.7610000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
-80.2499150012057,25.8545063137842,1400000US12086000902,12,086,000902,9.02,Tract,1.1290000000,1,Northwest,1.0000000000,0.7950700043,0,1.0000000000,Northwest,0.8000000000,173.0000000000,43.0000000000,93.0000000000,80.0000000000,19.0000000000,24.0000000000,6.0000000000,7.0000000000,6.0000000000,24.0000000000,5.0000000000,14.0000000000,20.0000000000,4.0000000000,0.0000000000,0.0000000000,0.0000000000,38.0000000000,0.0000000000,5.0000000000,20.0000000000,28.0000000000,6.0000000000,18.0000000000,22.0000000000,48.0000000000,19.0000000000,9.0000000000,3.0000000000,7.0000000000,5.0000000000,6.0000000000,8.0000000000,17.0000000000,148.0000000000,11.0000000000,14.0000000000,11.0000000000,59.0000000000,2.0000000000,6.0000000000,14.0000000000,92.0000000000,217.5900000000,54.0800000000,115.7100000000,81.0000000000,101.8800000000,107.0000000000,134.5800000000,43.0000000000,54.0800000000,30.1900000000,4.0200000000,2.1400000000,0.0633970028,0.0001857049,0,17,8,54,40,48,19,12,11
