Origin_Zone,Destination_Zone,Start_date,End_Date,Purpose,Time_of_Day,Subscriber_Class,Count,SZCount
21,13,20150401,20150430,H00:H24,HBW,Resident,1339.13,45.91
16,36,20150401,20150430,H00:H24,NHB,Resident,1825.83,189.94
10,17,20150401,20150430,H00:H24,NHB,Visitor,4233.19,418.98
3,2,20150401,20150430,H00:H24,HBW,Resident,189.85,14.06
2,3,20150401,20150430,H00:H24,HBW,Resident,177.11,36.90
11,2,20150401,20150430,H00:H24,NHB,Visitor,8751.28,501.84
13,11,20150401,20150430,H00:H24,HBO,Resident,8957.48,564.82
11,13,20150401,20150430,H00:H24,HBO,Resident,9465.99,358.05
10,17,20150401,20150430,H00:H24,HBW,Resident,4233.40,345.45
17,10,20150401,20150430,H00:H24,HBW,Resident,3900.61,390.72
2,15,20150401,20150430,H00:H24,HBO,Resident,1714.48,338.66
15,2,20150401,20150430,H00:H24,HBO,Resident,1794.98,271.15
17,13,20150401,20150430,H00:H24,NHB,Visitor,2118.38,283.84
11,18,20150401,20150430,H00:H24,HBO,Resident,1271.50,6.26
18,11,20150401,20150430,H00:H24,HBO,Resident,1146.97,12.01
20,13,20150401,20150430,H00:H24,HBO,Resident,795.15,76.46
25,24,20150401,20150430,H00:H24,NHB,Visitor,735.31,183.83
18,17,20150401,20150430,H00:H24,NHB,Visitor,282.57,14.87
17,20,20150401,20150430,H00:H24,NHB,Visitor,872.16,64.13
15,40,20150401,20150430,H00:H24,NHB,Resident,1354.40,133.44
40,16,20150401,20150430,H00:H24,NHB,Resident,818.26,92.20
9,16,20150401,20150430,H00:H24,NHB,Resident,6673.30,137.93
16,6,20150401,20150430,H00:H24,NHB,Resident,7865.57,148.41
16,9,20150401,20150430,H00:H24,NHB,Visitor,1027.20,28.34
9,10,20150401,20150430,H00:H24,NHB,Visitor,2416.65,226.33
17,7,20150401,20150430,H00:H24,NHB,Visitor,2018.99,40.51
7,17,20150401,20150430,H00:H24,NHB,Visitor,1957.24,46.92
16,10,20150401,20150430,H00:H24,NHB,Resident,2373.32,506.74
16,4,20150401,20150430,H00:H24,NHB,Resident,2046.04,13.42
15,37,20150401,20150430,H00:H24,HBO,Resident,807.60,95.01
37,16,20150401,20150430,H00:H24,NHB,Resident,433.68,67.76
9,14,20150401,20150430,H00:H24,HBW,Resident,1204.73,123.27
9,30,20150401,20150430,H00:H24,HBO,Resident,399.27,16.99
30,15,20150401,20150430,H00:H24,NHB,Resident,471.13,124.71
15,9,20150401,20150430,H00:H24,HBO,Resident,3990.09,86.37
14,2,20150401,20150430,H00:H24,NHB,Visitor,13391.41,1844.95
2,14,20150401,20150430,H00:H24,NHB,Visitor,8030.33,1019.62
16,13,20150401,20150430,H00:H24,NHB,Resident,1949.83,540.24
39,24,20150401,20150430,H00:H24,NHB,Visitor,529.07,145.49
10,30,20150401,20150430,H00:H24,HBW,Resident,348.53,49.79
30,10,20150401,20150430,H00:H24,NHB,Resident,168.82,61.39
22,11,20150401,20150430,H00:H24,HBW,Resident,724.50,8.52
11,22,20150401,20150430,H00:H24,HBW,Resident,619.86,16.31
12,10,20150401,20150430,H00:H24,NHB,Visitor,1967.40,62.35
10,12,20150401,20150430,H00:H24,NHB,Visitor,1500.20,48.84
3,16,20150401,20150430,H00:H24,NHB,Resident,1359.51,12.65
12,17,20150401,20150430,H00:H24,NHB,Resident,2279.03,576.79
2,11,20150401,20150430,H00:H24,NHB,Resident,6359.37,323.12
14,15,20150401,20150430,H00:H24,HBO,Resident,14209.91,2098.31
14,38,20150401,20150430,H00:H24,NHB,Resident,884.87,160.89
14,39,20150401,20150430,H00:H24,NHB,Resident,2725.70,588.02
10,14,20150401,20150430,H00:H24,NHB,Resident,5751.40,577.80
14,6,20150401,20150430,H00:H24,NHB,Resident,4824.90,830.78
6,11,20150401,20150430,H00:H24,NHB,Resident,2371.28,267.73
13,17,20150401,20150430,H00:H24,HBW,Resident,4253.57,455.52
8,21,20150401,20150430,H00:H24,HBO,Resident,177.54,21.14
21,8,20150401,20150430,H00:H24,HBO,Resident,186.80,7.95
11,16,20150401,20150430,H00:H24,NHB,Resident,7360.65,869.15
16,14,20150401,20150430,H00:H24,HBW,Resident,8927.81,843.67
14,16,20150401,20150430,H00:H24,HBW,Resident,7923.47,670.21
11,24,20150401,20150430,H00:H24,HBO,Resident,1632.71,194.87
24,11,20150401,20150430,H00:H24,HBO,Resident,1654.89,141.54
9,2,20150401,20150430,H00:H24,NHB,Visitor,3930.92,242.73
26,9,20150401,20150430,H00:H24,HBW,Resident,445.46,19.37
9,26,20150401,20150430,H00:H24,HBW,Resident,494.18,19.51
11,14,20150401,20150430,H00:H24,NHB,Visitor,15150.02,593.59
8,30,20150401,20150430,H00:H24,NHB,Resident,52.49,6.56
30,8,20150401,20150430,H00:H24,NHB,Resident,58.42,7.30
21,13,20150401,20150430,H00:H24,NHB,Resident,1975.12,195.92
10,20,20150401,20150430,H00:H24,NHB,Visitor,2603.70,122.05
16,25,20150401,20150430,H00:H24,NHB,Resident,861.39,236.19
25,17,20150401,20150430,H00:H24,NHB,Resident,2313.89,631.06
21,11,20150401,20150430,H00:H24,HBW,Resident,1708.09,100.82
11,21,20150401,20150430,H00:H24,HBW,Resident,1972.43,50.09
2,18,20150401,20150430,H00:H24,NHB,Visitor,5314.43,13.35
6,11,20150401,20150430,H00:H24,HBO,Resident,2662.10,208.92
11,6,20150401,20150430,H00:H24,HBO,Resident,2710.85,180.72
31,24,20150401,20150430,H00:H24,NHB,Visitor,327.20,34.81
17,12,20150401,20150430,H00:H24,NHB,Resident,1960.64,466.82
15,16,20150401,20150430,H00:H24,NHB,Visitor,2836.42,34.09
11,12,20150401,20150430,H00:H24,NHB,Visitor,3577.41,65.52
30,12,20150401,20150430,H00:H24,HBO,Resident,428.37,63.46
12,2,20150401,20150430,H00:H24,NHB,Resident,1203.87,57.33
2,30,20150401,20150430,H00:H24,HBO,Resident,312.10,56.75
30,17,20150401,20150430,H00:H24,HBO,Resident,1678.18,236.13
17,30,20150401,20150430,H00:H24,HBO,Resident,1530.49,188.10
16,12,20150401,20150430,H00:H24,NHB,Resident,1214.21,317.35
12,5,20150401,20150430,H00:H24,NHB,Resident,170.58,14.83
40,33,20150401,20150430,H00:H24,HBW,Resident,77.91,7.08
33,40,20150401,20150430,H00:H24,NHB,Resident,23.44,14.06
14,13,20150401,20150430,H00:H24,NHB,Visitor,2344.08,354.74
10,14,20150401,20150430,H00:H24,HBW,Resident,4079.61,217.49
14,10,20150401,20150430,H00:H24,HBW,Resident,3838.45,171.87
2,7,20150401,20150430,H00:H24,HBO,Resident,737.74,145.39
2,24,20150401,20150430,H00:H24,NHB,Visitor,24029.07,2272.11
13,16,20150401,20150430,H00:H24,HBW,Resident,1429.80,330.47
16,35,20150401,20150430,H00:H24,NHB,Resident,890.69,107.15
35,13,20150401,20150430,H00:H24,HBO,Resident,130.63,58.78
14,12,20150401,20150430,H00:H24,HBO,Resident,4223.14,205.83
12,27,20150401,20150430,H00:H24,NHB,Resident,182.80,36.56
20,23,20150401,20150430,H00:H24,NHB,Resident,206.75,12.16
23,14,20150401,20150430,H00:H24,HBO,Resident,495.18,119.32
11,35,20150401,20150430,H00:H24,HBW,Resident,562.88,48.05
7,16,20150401,20150430,H00:H24,HBW,Resident,4886.20,19.89
16,2,20150401,20150430,H00:H24,NHB,Resident,1608.77,417.31
2,9,20150401,20150430,H00:H24,NHB,Visitor,3865.93,177.90
14,9,20150401,20150430,H00:H24,NHB,Visitor,1996.71,248.75
13,2,20150401,20150430,H00:H24,HBW,Resident,4681.39,113.41
2,13,20150401,20150430,H00:H24,HBW,Resident,4719.51,88.46
16,11,20150401,20150430,H00:H24,NHB,Visitor,2222.67,302.18
11,15,20150401,20150430,H00:H24,NHB,Resident,8014.24,1136.30
13,11,20150401,20150430,H00:H24,NHB,Visitor,3918.13,169.74
11,17,20150401,20150430,H00:H24,NHB,Visitor,3509.39,426.63
19,10,20150401,20150430,H00:H24,NHB,Visitor,2366.03,232.50
13,27,20150401,20150430,H00:H24,HBO,Resident,407.83,16.65
27,13,20150401,20150430,H00:H24,HBO,Resident,400.59,33.38
31,15,20150401,20150430,H00:H24,HBO,Resident,722.51,247.01
15,22,20150401,20150430,H00:H24,HBO,Resident,287.73,102.76
16,31,20150401,20150430,H00:H24,HBO,Resident,859.04,202.49
31,17,20150401,20150430,H00:H24,NHB,Resident,2824.24,502.68
15,11,20150401,20150430,H00:H24,HBO,Resident,6853.37,950.56
17,26,20150401,20150430,H00:H24,HBO,Resident,1555.99,210.06
26,17,20150401,20150430,H00:H24,HBO,Resident,1442.36,204.97
10,21,20150401,20150430,H00:H24,NHB,Resident,2349.04,197.75
6,14,20150401,20150430,H00:H24,HBO,Resident,2664.99,269.80
7,15,20150401,20150430,H00:H24,NHB,Visitor,1364.43,20.26
14,9,20150401,20150430,H00:H24,HBO,Resident,1229.44,147.74
9,14,20150401,20150430,H00:H24,HBO,Resident,1341.23,159.04
2,17,20150401,20150430,H00:H24,NHB,Resident,4594.33,1019.16
29,26,20150401,20150430,H00:H24,HBO,Resident,260.36,17.36
26,29,20150401,20150430,H00:H24,HBO,Resident,246.42,26.40
29,13,20150401,20150430,H00:H24,HBO,Resident,539.90,92.80
13,29,20150401,20150430,H00:H24,HBO,Resident,591.47,46.09
8,16,20150401,20150430,H00:H24,HBO,Resident,2914.58,62.99
16,8,20150401,20150430,H00:H24,HBO,Resident,2977.55,40.95
18,10,20150401,20150430,H00:H24,HBO,Resident,4418.33,10.58
10,18,20150401,20150430,H00:H24,HBO,Resident,4624.68,10.51
13,24,20150401,20150430,H00:H24,NHB,Visitor,3216.74,417.38
25,6,20150401,20150430,H00:H24,HBO,Resident,248.65,29.25
6,25,20150401,20150430,H00:H24,HBO,Resident,282.40,70.60
24,11,20150401,20150430,H00:H24,NHB,Visitor,3819.07,497.53
14,16,20150401,20150430,H00:H24,NHB,Visitor,3124.42,382.86
11,4,20150401,20150430,H00:H24,NHB,Visitor,1204.82,131.43
14,4,20150401,20150430,H00:H24,HBW,Resident,1675.39,161.66
10,20,20150401,20150430,H00:H24,HBW,Resident,3752.98,35.41
20,10,20150401,20150430,H00:H24,HBW,Resident,3270.46,75.74
16,7,20150401,20150430,H00:H24,HBW,Resident,4579.02,47.21
17,40,20150401,20150430,H00:H24,NHB,Resident,640.57,139.25
14,17,20150401,20150430,H00:H24,HBW,Resident,6460.28,963.43
11,5,20150401,20150430,H00:H24,NHB,Visitor,1629.42,107.29
12,14,20150401,20150430,H00:H24,NHB,Resident,5175.48,348.22
14,36,20150401,20150430,H00:H24,NHB,Resident,2945.14,340.55
36,15,20150401,20150430,H00:H24,HBO,Resident,1833.12,241.03
20,24,20150401,20150430,H00:H24,NHB,Visitor,1839.91,247.68
9,11,20150401,20150430,H00:H24,NHB,Resident,3035.52,529.78
14,5,20150401,20150430,H00:H24,NHB,Visitor,2442.29,154.32
12,14,20150401,20150430,H00:H24,NHB,Visitor,1515.99,136.58
16,14,20150401,20150430,H00:H24,HBO,Resident,9306.97,1034.11
14,16,20150401,20150430,H00:H24,HBO,Resident,9548.84,997.80
35,19,20150401,20150430,H00:H24,NHB,Resident,45.90,7.65
19,9,20150401,20150430,H00:H24,NHB,Resident,611.41,50.02
11,9,20150401,20150430,H00:H24,HBO,Resident,2918.23,194.55
21,17,20150401,20150430,H00:H24,NHB,Resident,4249.21,520.91
17,13,20150401,20150430,H00:H24,NHB,Resident,6088.03,1128.31
9,15,20150401,20150430,H00:H24,NHB,Visitor,605.83,20.19
6,15,20150401,20150430,H00:H24,NHB,Visitor,1971.69,34.23
14,17,20150401,20150430,H00:H24,NHB,Visitor,4075.07,570.51
27,11,20150401,20150430,H00:H24,HBO,Resident,934.91,169.98
11,27,20150401,20150430,H00:H24,HBO,Resident,728.55,86.17
8,20,20150401,20150430,H00:H24,HBW,Resident,349.48,6.72
20,8,20150401,20150430,H00:H24,HBW,Resident,271.42,38.77
38,17,20150401,20150430,H00:H24,NHB,Resident,270.90,65.89
15,38,20150401,20150430,H00:H24,NHB,Resident,588.68,133.79
14,11,20150401,20150430,H00:H24,NHB,Visitor,15022.96,499.88
13,21,20150401,20150430,H00:H24,NHB,Resident,2086.27,252.37
18,10,20150401,20150430,H00:H24,NHB,Resident,3670.08,6.05
38,35,20150401,20150430,H00:H24,NHB,Resident,77.18,23.75
35,38,20150401,20150430,H00:H24,NHB,Resident,112.52,22.50
6,14,20150401,20150430,H00:H24,HBW,Resident,3967.23,168.67
14,6,20150401,20150430,H00:H24,HBW,Resident,3389.99,285.33
13,12,20150401,20150430,H00:H24,NHB,Visitor,966.21,68.53
26,13,20150401,20150430,H00:H24,NHB,Visitor,133.90,14.09
17,14,20150401,20150430,H00:H24,HBW,Resident,6633.39,848.23
24,9,20150401,20150430,H00:H24,NHB,Visitor,2451.28,305.54
16,38,20150401,20150430,H00:H24,HBO,Resident,979.98,234.87
38,16,20150401,20150430,H00:H24,HBO,Resident,1039.46,97.45
16,7,20150401,20150430,H00:H24,NHB,Visitor,1380.85,28.18
2,17,20150401,20150430,H00:H24,HBO,Resident,4060.75,614.23
34,11,20150401,20150430,H00:H24,NHB,Visitor,240.70,52.04
36,17,20150401,20150430,H00:H24,HBW,Resident,830.59,44.05
17,38,20150401,20150430,H00:H24,NHB,Resident,557.24,125.83
38,36,20150401,20150430,H00:H24,HBO,Resident,481.26,85.94
6,20,20150401,20150430,H00:H24,NHB,Resident,458.81,94.46
20,6,20150401,20150430,H00:H24,HBO,Resident,298.13,31.94
3,11,20150401,20150430,H00:H24,HBO,Resident,979.41,61.21
11,3,20150401,20150430,H00:H24,HBO,Resident,925.63,84.70
9,2,20150401,20150430,H00:H24,HBW,Resident,1170.00,61.04
2,21,20150401,20150430,H00:H24,NHB,Resident,1712.15,170.75
21,9,20150401,20150430,H00:H24,NHB,Resident,2307.94,185.56
15,24,20150401,20150430,H00:H24,HBW,Resident,751.08,75.95
24,16,20150401,20150430,H00:H24,NHB,Resident,496.16,115.39
16,34,20150401,20150430,H00:H24,NHB,Resident,1558.24,237.70
34,11,20150401,20150430,H00:H24,NHB,Resident,1713.97,257.79
12,16,20150401,20150430,H00:H24,HBO,Resident,1489.37,204.13
34,16,20150401,20150430,H00:H24,HBW,Resident,743.54,35.41
16,34,20150401,20150430,H00:H24,HBW,Resident,709.15,99.28
11,2,20150401,20150430,H00:H24,HBO,Resident,7494.27,252.27
17,22,20150401,20150430,H00:H24,NHB,Resident,1035.53,229.30
15,10,20150401,20150430,H00:H24,HBO,Resident,2168.80,305.19
10,15,20150401,20150430,H00:H24,HBO,Resident,2151.20,434.13
17,34,20150401,20150430,H00:H24,HBO,Resident,1450.71,252.30
34,17,20150401,20150430,H00:H24,HBO,Resident,1438.28,213.33
12,17,20150401,20150430,H00:H24,HBW,Resident,1776.01,265.30
7,34,20150401,20150430,H00:H24,NHB,Resident,364.29,53.75
34,17,20150401,20150430,H00:H24,NHB,Resident,1676.30,331.36
10,15,20150401,20150430,H00:H24,NHB,Resident,2044.04,444.92
30,14,20150401,20150430,H00:H24,HBO,Resident,606.57,93.98
14,34,20150401,20150430,H00:H24,NHB,Resident,1681.26,254.74
25,30,20150401,20150430,H00:H24,HBO,Resident,134.51,17.93
14,31,20150401,20150430,H00:H24,NHB,Visitor,1012.70,215.47
19,7,20150401,20150430,H00:H24,NHB,Resident,258.95,45.32
19,2,20150401,20150430,H00:H24,NHB,Visitor,4611.47,358.74
16,8,20150401,20150430,H00:H24,NHB,Resident,3467.48,26.52
8,16,20150401,20150430,H00:H24,NHB,Resident,2870.47,85.78
8,16,20150401,20150430,H00:H24,HBW,Resident,1445.24,12.62
16,8,20150401,20150430,H00:H24,HBW,Resident,1337.87,12.22
14,3,20150401,20150430,H00:H24,NHB,Resident,1440.69,142.21
6,17,20150401,20150430,H00:H24,HBO,Resident,4054.72,127.34
14,2,20150401,20150430,H00:H24,NHB,Resident,3887.06,662.24
11,25,20150401,20150430,H00:H24,NHB,Visitor,1721.39,266.33
25,11,20150401,20150430,H00:H24,NHB,Visitor,1996.26,270.68
17,25,20150401,20150430,H00:H24,HBW,Resident,975.77,115.48
25,17,20150401,20150430,H00:H24,HBW,Resident,932.71,143.05
36,14,20150401,20150430,H00:H24,HBO,Resident,1795.59,191.53
14,36,20150401,20150430,H00:H24,HBO,Resident,1933.42,210.28
10,19,20150401,20150430,H00:H24,NHB,Visitor,2198.44,204.19
26,11,20150401,20150430,H00:H24,NHB,Resident,1134.59,172.65
11,26,20150401,20150430,H00:H24,NHB,Resident,1026.31,50.06
36,11,20150401,20150430,H00:H24,HBW,Resident,577.65,51.35
16,36,20150401,20150430,H00:H24,HBO,Resident,1898.20,170.96
2,3,20150401,20150430,H00:H24,NHB,Visitor,592.95,61.34
13,17,20150401,20150430,H00:H24,NHB,Resident,7599.90,1443.80
6,13,20150401,20150430,H00:H24,HBO,Resident,1197.46,147.06
2,15,20150401,20150430,H00:H24,NHB,Resident,1622.20,517.97
17,19,20150401,20150430,H00:H24,NHB,Visitor,686.73,97.11
13,17,20150401,20150430,H00:H24,NHB,Visitor,1907.43,303.45
17,29,20150401,20150430,H00:H24,NHB,Visitor,164.30,19.72
29,17,20150401,20150430,H00:H24,NHB,Visitor,163.44,23.35
36,16,20150401,20150430,H00:H24,HBO,Resident,1827.03,237.76
16,21,20150401,20150430,H00:H24,NHB,Resident,848.89,216.74
21,14,20150401,20150430,H00:H24,HBW,Resident,1716.01,252.89
14,24,20150401,20150430,H00:H24,NHB,Resident,1955.87,335.62
15,13,20150401,20150430,H00:H24,NHB,Resident,1565.67,369.14
13,9,20150401,20150430,H00:H24,NHB,Resident,2666.26,389.45
11,7,20150401,20150430,H00:H24,NHB,Visitor,1079.74,79.01
7,11,20150401,20150430,H00:H24,NHB,Visitor,1367.92,105.77
6,16,20150401,20150430,H00:H24,NHB,Resident,6910.21,135.36
14,21,20150401,20150430,H00:H24,NHB,Visitor,1837.16,301.62
32,36,20150401,20150430,H00:H24,HBO,Resident,140.41,66.08
36,32,20150401,20150430,H00:H24,HBO,Resident,168.76,42.19
17,20,20150401,20150430,H00:H24,HBW,Resident,2293.64,132.64
20,17,20150401,20150430,H00:H24,HBW,Resident,1972.02,151.69
10,24,20150401,20150430,H00:H24,NHB,Visitor,6143.85,826.37
5,2,20150401,20150430,H00:H24,NHB,Visitor,864.15,55.31
14,27,20150401,20150430,H00:H24,HBW,Resident,271.89,35.77
27,14,20150401,20150430,H00:H24,HBW,Resident,289.09,80.30
8,13,20150401,20150430,H00:H24,HBW,Resident,582.22,52.93
13,8,20150401,20150430,H00:H24,NHB,Resident,730.93,206.16
34,12,20150401,20150430,H00:H24,HBO,Resident,397.70,54.23
12,34,20150401,20150430,H00:H24,HBO,Resident,473.63,63.76
34,9,20150401,20150430,H00:H24,HBO,Resident,286.04,42.91
9,34,20150401,20150430,H00:H24,HBO,Resident,247.44,26.75
9,31,20150401,20150430,H00:H24,NHB,Resident,967.16,140.07
31,13,20150401,20150430,H00:H24,NHB,Resident,575.94,125.99
15,10,20150401,20150430,H00:H24,HBW,Resident,1523.31,129.64
10,16,20150401,20150430,H00:H24,NHB,Resident,2566.34,436.28
9,14,20150401,20150430,H00:H24,NHB,Visitor,1482.51,148.93
11,20,20150401,20150430,H00:H24,HBO,Resident,1637.41,59.05
16,5,20150401,20150430,H00:H24,NHB,Resident,1488.80,20.30
5,14,20150401,20150430,H00:H24,NHB,Resident,985.47,123.96
15,5,20150401,20150430,H00:H24,HBO,Resident,2185.52,12.31
5,34,20150401,20150430,H00:H24,NHB,Resident,62.98,7.87
34,37,20150401,20150430,H00:H24,NHB,Resident,152.95,57.36
37,15,20150401,20150430,H00:H24,HBO,Resident,922.34,182.88
37,14,20150401,20150430,H00:H24,NHB,Resident,684.99,123.30
14,25,20150401,20150430,H00:H24,HBO,Resident,1336.95,168.43
3,16,20150401,20150430,H00:H24,HBW,Resident,1340.73,13.08
15,25,20150401,20150430,H00:H24,NHB,Visitor,206.94,45.27
16,24,20150401,20150430,H00:H24,NHB,Resident,533.46,98.11
14,5,20150401,20150430,H00:H24,HBO,Resident,829.74,80.46
5,14,20150401,20150430,H00:H24,HBO,Resident,816.78,63.23
6,12,20150401,20150430,H00:H24,NHB,Resident,370.32,58.09
4,2,20150401,20150430,H00:H24,NHB,Resident,307.18,42.86
2,6,20150401,20150430,H00:H24,NHB,Resident,647.64,181.34
10,27,20150401,20150430,H00:H24,HBW,Resident,495.57,23.60
27,2,20150401,20150430,H00:H24,NHB,Resident,180.27,10.60
25,9,20150401,20150430,H00:H24,NHB,Visitor,930.35,149.14
28,19,20150401,20150430,H00:H24,NHB,Resident,30.03,15.02
28,6,20150401,20150430,H00:H24,NHB,Resident,48.26,20.68
36,21,20150401,20150430,H00:H24,HBW,Resident,160.54,5.73
13,36,20150401,20150430,H00:H24,HBO,Resident,281.00,81.06
10,7,20150401,20150430,H00:H24,NHB,Visitor,664.54,82.21
10,14,20150401,20150430,H00:H24,NHB,Visitor,4686.22,552.95
12,24,20150401,20150430,H00:H24,NHB,Visitor,1670.37,293.33
17,14,20150401,20150430,H00:H24,NHB,Visitor,4005.90,602.96
18,2,20150401,20150430,H00:H24,NHB,Resident,1189.65,5.56
11,7,20150401,20150430,H00:H24,NHB,Resident,2488.21,258.77
15,4,20150401,20150430,H00:H24,HBW,Resident,1311.22,6.83
4,14,20150401,20150430,H00:H24,NHB,Resident,1524.24,167.74
14,21,20150401,20150430,H00:H24,HBO,Resident,745.31,161.40
21,14,20150401,20150430,H00:H24,HBO,Resident,725.82,151.81
12,14,20150401,20150430,H00:H24,HBO,Resident,4481.02,285.09
13,19,20150401,20150430,H00:H24,HBO,Resident,559.86,79.23
19,17,20150401,20150430,H00:H24,HBO,Resident,580.93,91.04
19,25,20150401,20150430,H00:H24,HBO,Resident,53.79,13.45
19,10,20150401,20150430,H00:H24,HBO,Resident,2189.21,205.82
10,19,20150401,20150430,H00:H24,HBO,Resident,2232.44,204.64
4,15,20150401,20150430,H00:H24,NHB,Resident,2040.90,69.18
2,24,20150401,20150430,H00:H24,NHB,Resident,718.42,119.74
11,16,20150401,20150430,H00:H24,HBO,Resident,7679.88,803.33
9,36,20150401,20150430,H00:H24,HBO,Resident,271.17,24.10
36,21,20150401,20150430,H00:H24,NHB,Resident,111.04,40.91
24,14,20150401,20150430,H00:H24,NHB,Resident,1868.24,335.18
40,11,20150401,20150430,H00:H24,NHB,Visitor,97.50,13.00
24,13,20150401,20150430,H00:H24,NHB,Visitor,2858.37,428.76
14,38,20150401,20150430,H00:H24,HBO,Resident,753.38,141.26
38,14,20150401,20150430,H00:H24,HBO,Resident,845.30,200.93
6,16,20150401,20150430,H00:H24,HBW,Resident,4373.22,13.71
16,6,20150401,20150430,H00:H24,HBW,Resident,3687.69,32.58
37,10,20150401,20150430,H00:H24,HBO,Resident,158.88,42.37
10,37,20150401,20150430,H00:H24,HBO,Resident,146.73,9.78
11,27,20150401,20150430,H00:H24,HBW,Resident,350.09,44.88
27,11,20150401,20150430,H00:H24,HBW,Resident,376.86,26.29
8,11,20150401,20150430,H00:H24,HBW,Resident,804.85,19.79
11,3,20150401,20150430,H00:H24,HBW,Resident,595.53,29.78
3,11,20150401,20150430,H00:H24,HBW,Resident,661.74,27.29
11,22,20150401,20150430,H00:H24,NHB,Resident,641.83,59.02
22,11,20150401,20150430,H00:H24,NHB,Resident,476.76,96.97
26,13,20150401,20150430,H00:H24,HBO,Resident,921.87,84.50
2,26,20150401,20150430,H00:H24,HBO,Resident,645.36,71.71
10,17,20150401,20150430,H00:H24,NHB,Resident,5375.27,928.74
17,19,20150401,20150430,H00:H24,NHB,Resident,1263.84,244.27
5,14,20150401,20150430,H00:H24,NHB,Visitor,2000.43,132.43
13,11,20150401,20150430,H00:H24,HBW,Resident,8635.11,329.70
2,20,20150401,20150430,H00:H24,NHB,Visitor,4612.52,275.85
20,2,20150401,20150430,H00:H24,NHB,Visitor,4810.32,209.70
9,15,20150401,20150430,H00:H24,HBO,Resident,3805.92,74.18
20,14,20150401,20150430,H00:H24,HBW,Resident,459.24,51.43
14,20,20150401,20150430,H00:H24,HBW,Resident,571.00,69.74
17,31,20150401,20150430,H00:H24,NHB,Resident,2532.78,479.69
26,2,20150401,20150430,H00:H24,HBW,Resident,783.35,16.67
2,20,20150401,20150430,H00:H24,HBW,Resident,1529.79,40.26
10,14,20150401,20150430,H00:H24,HBO,Resident,3879.39,309.62
14,10,20150401,20150430,H00:H24,HBO,Resident,4052.20,182.53
15,36,20150401,20150430,H00:H24,NHB,Resident,1440.73,216.11
36,9,20150401,20150430,H00:H24,NHB,Resident,258.80,46.45
9,36,20150401,20150430,H00:H24,NHB,Resident,352.81,19.24
36,15,20150401,20150430,H00:H24,NHB,Resident,1460.92,333.54
2,18,20150401,20150430,H00:H24,HBO,Resident,1533.36,18.99
21,10,20150401,20150430,H00:H24,HBO,Resident,2190.69,119.80
10,21,20150401,20150430,H00:H24,HBO,Resident,2190.68,124.53
