Origin_Zone,Destination_Zone,Start_Date,End_Date,Aggregation,Subscriber_Class,Purpose,Time_of_Day,Count
22,36,20150401,20150430,WD,Visitor,NHB,H00:H24,15.40
37,33,20150401,20150430,WD,Resident,HBW,H00:H24,1.44
9,40,20150401,20150430,WD,Resident,NHB,H00:H24,172.18
22,9,20150401,20150430,WD,Resident,HBW,H00:H24,268.51
22,40,20150401,20150430,WD,Resident,HBW,H00:H24,5.16
37,19,20150401,20150430,WD,Visitor,NHB,H00:H24,6.68
18,4,20150401,20150430,WD,Visitor,NHB,H00:H24,77.60
23,38,20150401,20150430,WD,Resident,NHB,H00:H24,12.73
26,34,20150401,20150430,WD,Resident,HBO,H00:H24,114.87
37,6,20150401,20150430,WD,Resident,NHB,H00:H24,97.82
37,30,20150401,20150430,WD,Resident,HBO,H00:H24,55.47
27,20,20150401,20150430,WD,Visitor,NHB,H00:H24,30.17
34,27,20150401,20150430,WD,Visitor,NHB,H00:H24,112.28
22,6,20150401,20150430,WD,Visitor,NHB,H00:H24,19.07
35,32,20150401,20150430,WD,Resident,HBO,H00:H24,126.92
5,35,20150401,20150430,WD,Visitor,NHB,H00:H24,11.07
35,5,20150401,20150430,WD,Visitor,NHB,H00:H24,15.86
33,40,20150401,20150430,WD,Resident,HBW,H00:H24,56.52
30,35,20150401,20150430,WD,Resident,HBO,H00:H24,45.40
4,27,20150401,20150430,WD,Resident,NHB,H00:H24,24.41
27,4,20150401,20150430,WD,Resident,NHB,H00:H24,6.37
9,39,20150401,20150430,WD,Visitor,NHB,H00:H24,31.84
24,23,20150401,20150430,WD,Resident,NHB,H00:H24,58.46
39,19,20150401,20150430,WD,Resident,HBO,H00:H24,30.67
29,31,20150401,20150430,WD,Visitor,NHB,H00:H24,11.87
20,39,20150401,20150430,WD,Visitor,NHB,H00:H24,6.66
27,40,20150401,20150430,WD,Resident,HBO,H00:H24,14.34
3,40,20150401,20150430,WD,Resident,HBW,H00:H24,9.77
31,22,20150401,20150430,WD,Resident,NHB,H00:H24,26.17
22,31,20150401,20150430,WD,Resident,NHB,H00:H24,31.58
3,31,20150401,20150430,WD,Resident,NHB,H00:H24,31.91
13,8,20150401,20150430,WD,Visitor,NHB,H00:H24,92.60
20,29,20150401,20150430,WD,Visitor,NHB,H00:H24,17.29
29,34,20150401,20150430,WD,Visitor,NHB,H00:H24,15.58
37,34,20150401,20150430,WD,Resident,HBW,H00:H24,70.05
23,30,20150401,20150430,WD,Resident,HBO,H00:H24,65.42
1,28,20150401,20150430,WD,Visitor,NHB,H00:H24,7.94
23,1,20150401,20150430,WD,Resident,NHB,H00:H24,78.58
27,15,20150401,20150430,WD,Visitor,NHB,H00:H24,41.03
8,33,20150401,20150430,WD,Resident,NHB,H00:H24,28.84
34,21,20150401,20150430,WD,Resident,HBO,H00:H24,26.50
25,7,20150401,20150430,WD,Resident,HBW,H00:H24,250.24
5,27,20150401,20150430,WD,Visitor,NHB,H00:H24,22.65
25,39,20150401,20150430,WD,Resident,NHB,H00:H24,78.16
12,40,20150401,20150430,WD,Visitor,NHB,H00:H24,16.68
32,39,20150401,20150430,WD,Resident,NHB,H00:H24,27.34
26,19,20150401,20150430,WD,Resident,NHB,H00:H24,35.21
27,39,20150401,20150430,WD,Resident,NHB,H00:H24,38.27
22,34,20150401,20150430,WD,Resident,HBW,H00:H24,13.65
34,22,20150401,20150430,WD,Resident,HBW,H00:H24,25.45
22,21,20150401,20150430,WD,Resident,HBO,H00:H24,119.08
18,19,20150401,20150430,WD,Resident,HBO,H00:H24,20.16
35,12,20150401,20150430,WD,Visitor,NHB,H00:H24,15.16
27,20,20150401,20150430,WD,Resident,NHB,H00:H24,20.63
40,21,20150401,20150430,WD,Resident,NHB,H00:H24,23.65
27,5,20150401,20150430,WD,Resident,NHB,H00:H24,28.72
1,31,20150401,20150430,WD,Resident,HBO,H00:H24,39.50
16,8,20150401,20150430,WD,Visitor,HBO,H00:H24,2.39
4,22,20150401,20150430,WD,Resident,HBO,H00:H24,15.86
16,11,20150401,20150430,WD,Visitor,HBO,H00:H24,0.65
30,12,20150401,20150430,WD,Visitor,NHB,H00:H24,33.52
40,19,20150401,20150430,WD,Resident,HBO,H00:H24,18.32
40,10,20150401,20150430,WD,Visitor,NHB,H00:H24,39.72
38,31,20150401,20150430,WD,Resident,HBW,H00:H24,136.79
4,1,20150401,20150430,WD,Visitor,NHB,H00:H24,43.63
1,4,20150401,20150430,WD,Visitor,NHB,H00:H24,39.39
12,22,20150401,20150430,WD,Visitor,NHB,H00:H24,52.43
39,24,20150401,20150430,WD,Resident,HBO,H00:H24,84.60
13,2,20150401,20150430,WD,Visitor,HBO,H00:H24,23.41
29,8,20150401,20150430,WD,Resident,NHB,H00:H24,10.29
18,23,20150401,20150430,WD,Resident,NHB,H00:H24,13.75
25,29,20150401,20150430,WD,Resident,NHB,H00:H24,72.50
24,9,20150401,20150430,WD,Resident,HBW,H00:H24,18.37
2,6,20150401,20150430,WD,Visitor,HBO,H00:H24,1.96
6,2,20150401,20150430,WD,Visitor,HBO,H00:H24,1.96
7,27,20150401,20150430,WD,Visitor,NHB,H00:H24,29.48
30,35,20150401,20150430,WD,Visitor,NHB,H00:H24,22.50
35,37,20150401,20150430,WD,Visitor,NHB,H00:H24,16.65
28,29,20150401,20150430,WD,Resident,HBO,H00:H24,47.16
35,22,20150401,20150430,WD,Resident,HBO,H00:H24,50.04
22,35,20150401,20150430,WD,Resident,HBO,H00:H24,55.43
36,18,20150401,20150430,WD,Resident,HBO,H00:H24,12.66
24,19,20150401,20150430,WD,Resident,HBO,H00:H24,35.65
21,37,20150401,20150430,WD,Visitor,NHB,H00:H24,31.18
37,37,20150401,20150430,WD,Visitor,NHB,H00:H24,59.09
37,21,20150401,20150430,WD,Visitor,NHB,H00:H24,31.18
27,7,20150401,20150430,WD,Resident,NHB,H00:H24,73.36
20,27,20150401,20150430,WD,Resident,HBO,H00:H24,45.13
19,3,20150401,20150430,WD,Visitor,NHB,H00:H24,11.83
34,32,20150401,20150430,WD,Visitor,NHB,H00:H24,25.35
32,27,20150401,20150430,WD,Visitor,NHB,H00:H24,32.33
27,18,20150401,20150430,WD,Resident,NHB,H00:H24,3.00
18,14,20150401,20150430,WD,Visitor,HBO,H00:H24,5.71
14,10,20150401,20150430,WD,Visitor,HBO,H00:H24,5.71
6,33,20150401,20150430,WD,Resident,HBW,H00:H24,18.61
20,34,20150401,20150430,WD,Resident,HBW,H00:H24,116.74
4,39,20150401,20150430,WD,Resident,NHB,H00:H24,32.65
35,4,20150401,20150430,WD,Resident,NHB,H00:H24,39.72
30,22,20150401,20150430,WD,Resident,NHB,H00:H24,14.42
3,26,20150401,20150430,WD,Resident,HBW,H00:H24,5.18
32,20,20150401,20150430,WD,Visitor,NHB,H00:H24,20.66
3,33,20150401,20150430,WD,Resident,NHB,H00:H24,20.54
33,1,20150401,20150430,WD,Visitor,NHB,H00:H24,19.64
29,39,20150401,20150430,WD,Resident,NHB,H00:H24,30.64
4,19,20150401,20150430,WD,Resident,HBO,H00:H24,28.65
23,7,20150401,20150430,WD,Visitor,NHB,H00:H24,50.79
25,26,20150401,20150430,WD,Resident,HBW,H00:H24,66.26
24,28,20150401,20150430,WD,Resident,NHB,H00:H24,4.53
27,34,20150401,20150430,WD,Resident,HBO,H00:H24,66.88
24,34,20150401,20150430,WD,Resident,HBO,H00:H24,38.32
36,27,20150401,20150430,WD,Resident,HBO,H00:H24,21.26
4,27,20150401,20150430,WD,Resident,HBO,H00:H24,33.54
27,4,20150401,20150430,WD,Resident,HBO,H00:H24,30.98
21,24,20150401,20150430,WD,Resident,HBW,H00:H24,28.98
24,21,20150401,20150430,WD,Resident,HBW,H00:H24,16.21
21,26,20150401,20150430,WD,Visitor,NHB,H00:H24,65.10
16,27,20150401,20150430,WD,Visitor,NHB,H00:H24,41.06
30,3,20150401,20150430,WD,Resident,HBW,H00:H24,80.50
28,21,20150401,20150430,WD,Visitor,NHB,H00:H24,18.38
40,12,20150401,20150430,WD,Visitor,NHB,H00:H24,15.59
18,6,20150401,20150430,WD,Resident,NHB,H00:H24,21.09
24,40,20150401,20150430,WD,Resident,HBO,H00:H24,29.51
39,25,20150401,20150430,WD,Visitor,NHB,H00:H24,79.79
3,31,20150401,20150430,WD,Resident,HBO,H00:H24,24.09
3,35,20150401,20150430,WD,Resident,HBO,H00:H24,15.43
15,30,20150401,20150430,WD,Visitor,NHB,H00:H24,47.13
32,27,20150401,20150430,WD,Resident,HBW,H00:H24,104.69
27,32,20150401,20150430,WD,Resident,HBW,H00:H24,44.74
34,30,20150401,20150430,WD,Resident,HBW,H00:H24,112.59
25,3,20150401,20150430,WD,Resident,HBO,H00:H24,88.04
27,21,20150401,20150430,WD,Resident,HBW,H00:H24,10.80
8,35,20150401,20150430,WD,Resident,NHB,H00:H24,29.32
31,35,20150401,20150430,WD,Resident,HBW,H00:H24,32.40
29,24,20150401,20150430,WD,Resident,NHB,H00:H24,41.47
19,20,20150401,20150430,WD,Resident,NHB,H00:H24,15.65
18,15,20150401,20150430,WD,Visitor,NHB,H00:H24,50.58
19,19,20150401,20150430,WD,Resident,HBW,H00:H24,3.34
23,34,20150401,20150430,WD,Visitor,NHB,H00:H24,13.44
35,6,20150401,20150430,WD,Resident,HBW,H00:H24,66.28
34,28,20150401,20150430,WD,Resident,HBO,H00:H24,60.25
27,34,20150401,20150430,WD,Visitor,NHB,H00:H24,95.63
40,20,20150401,20150430,WD,Visitor,NHB,H00:H24,13.74
32,19,20150401,20150430,WD,Resident,NHB,H00:H24,30.33
18,34,20150401,20150430,WD,Resident,NHB,H00:H24,1.67
35,4,20150401,20150430,WD,Visitor,NHB,H00:H24,26.41
6,33,20150401,20150430,WD,Resident,HBO,H00:H24,80.51
29,35,20150401,20150430,WD,Resident,HBO,H00:H24,32.91
22,32,20150401,20150430,WD,Resident,HBO,H00:H24,41.12
32,22,20150401,20150430,WD,Resident,HBO,H00:H24,71.58
32,12,20150401,20150430,WD,Resident,HBO,H00:H24,74.62
12,32,20150401,20150430,WD,Resident,HBO,H00:H24,70.20
3,39,20150401,20150430,WD,Resident,HBW,H00:H24,40.69
28,34,20150401,20150430,WD,Resident,HBO,H00:H24,53.44
37,30,20150401,20150430,WD,Resident,NHB,H00:H24,31.37
21,37,20150401,20150430,WD,Resident,NHB,H00:H24,33.07
21,34,20150401,20150430,WD,Visitor,NHB,H00:H24,46.48
40,19,20150401,20150430,WD,Resident,NHB,H00:H24,5.88
33,35,20150401,20150430,WD,Visitor,NHB,H00:H24,6.06
8,38,20150401,20150430,WD,Resident,NHB,H00:H24,49.85
30,20,20150401,20150430,WD,Resident,NHB,H00:H24,79.64
2,38,20150401,20150430,WD,Resident,HBO,H00:H24,42.95
8,23,20150401,20150430,WD,Resident,HBW,H00:H24,20.06
5,31,20150401,20150430,WD,Resident,HBW,H00:H24,22.26
37,21,20150401,20150430,WD,Resident,NHB,H00:H24,11.56
6,18,20150401,20150430,WD,Resident,HBW,H00:H24,44.90
18,6,20150401,20150430,WD,Resident,HBW,H00:H24,37.44
27,32,20150401,20150430,WD,Resident,NHB,H00:H24,53.77
30,13,20150401,20150430,WD,Visitor,NHB,H00:H24,53.23
5,21,20150401,20150430,WD,Visitor,NHB,H00:H24,60.33
29,7,20150401,20150430,WD,Resident,HBW,H00:H24,44.87
28,30,20150401,20150430,WD,Resident,HBO,H00:H24,18.78
23,8,20150401,20150430,WD,Resident,HBO,H00:H24,76.69
9,32,20150401,20150430,WD,Resident,HBW,H00:H24,75.19
16,31,20150401,20150430,WD,Visitor,HBO,H00:H24,4.35
17,16,20150401,20150430,WD,Visitor,HBO,H00:H24,15.59
16,16,20150401,20150430,WD,Visitor,HBO,H00:H24,13.04
37,23,20150401,20150430,WD,Resident,NHB,H00:H24,33.64
5,30,20150401,20150430,WD,Resident,HBW,H00:H24,20.61
35,3,20150401,20150430,WD,Resident,HBO,H00:H24,4.66
26,24,20150401,20150430,WD,Resident,HBW,H00:H24,1.92
1,33,20150401,20150430,WD,Visitor,NHB,H00:H24,11.19
28,33,20150401,20150430,WD,Resident,HBW,H00:H24,52.01
33,28,20150401,20150430,WD,Resident,HBW,H00:H24,46.61
9,37,20150401,20150430,WD,Resident,HBO,H00:H24,45.49
27,5,20150401,20150430,WD,Resident,HBO,H00:H24,29.41
24,32,20150401,20150430,WD,Resident,HBO,H00:H24,7.89
18,25,20150401,20150430,WD,Resident,HBO,H00:H24,27.03
6,34,20150401,20150430,WD,Visitor,NHB,H00:H24,45.96
27,37,20150401,20150430,WD,Visitor,NHB,H00:H24,5.17
19,39,20150401,20150430,WD,Resident,HBO,H00:H24,26.27
37,22,20150401,20150430,WD,Resident,HBO,H00:H24,5.37
30,20,20150401,20150430,WD,Visitor,NHB,H00:H24,24.69
20,19,20150401,20150430,WD,Resident,NHB,H00:H24,25.77
32,21,20150401,20150430,WD,Resident,NHB,H00:H24,21.28
5,1,20150401,20150430,WD,Resident,HBO,H00:H24,27.93
32,20,20150401,20150430,WD,Resident,HBO,H00:H24,28.94
7,38,20150401,20150430,WD,Resident,NHB,H00:H24,103.19
36,4,20150401,20150430,WD,Resident,HBO,H00:H24,63.05
25,22,20150401,20150430,WD,Resident,NHB,H00:H24,60.73
39,30,20150401,20150430,WD,Resident,NHB,H00:H24,30.01
24,39,20150401,20150430,WD,Resident,HBO,H00:H24,52.24
26,5,20150401,20150430,WD,Visitor,NHB,H00:H24,18.14
40,25,20150401,20150430,WD,Resident,HBO,H00:H24,103.69
24,29,20150401,20150430,WD,Resident,HBO,H00:H24,23.11
40,4,20150401,20150430,WD,Visitor,NHB,H00:H24,14.23
5,20,20150401,20150430,WD,Resident,HBO,H00:H24,61.62
28,4,20150401,20150430,WD,Resident,HBW,H00:H24,37.46
34,9,20150401,20150430,WD,Visitor,NHB,H00:H24,74.35
38,40,20150401,20150430,WD,Resident,HBO,H00:H24,41.70
36,37,20150401,20150430,WD,Resident,HBO,H00:H24,96.38
35,12,20150401,20150430,WD,Resident,NHB,H00:H24,148.22
37,27,20150401,20150430,WD,Resident,HBW,H00:H24,38.72
27,37,20150401,20150430,WD,Resident,HBW,H00:H24,38.72
22,15,20150401,20150430,WD,Visitor,NHB,H00:H24,45.19
39,19,20150401,20150430,WD,Resident,NHB,H00:H24,49.54
19,39,20150401,20150430,WD,Resident,NHB,H00:H24,27.56
33,28,20150401,20150430,WD,Resident,NHB,H00:H24,24.83
21,34,20150401,20150430,WD,Resident,HBW,H00:H24,44.09
14,31,20150401,20150430,WD,Visitor,HBO,H00:H24,1.43
31,14,20150401,20150430,WD,Visitor,HBO,H00:H24,1.43
32,27,20150401,20150430,WD,Resident,HBO,H00:H24,74.68
12,5,20150401,20150430,WD,Visitor,NHB,H00:H24,60.31
36,8,20150401,20150430,WD,Resident,NHB,H00:H24,119.58
24,34,20150401,20150430,WD,Resident,NHB,H00:H24,93.24
25,19,20150401,20150430,WD,Resident,HBO,H00:H24,68.23
1,35,20150401,20150430,WD,Resident,NHB,H00:H24,37.89
4,35,20150401,20150430,WD,Resident,NHB,H00:H24,25.31
38,3,20150401,20150430,WD,Resident,HBO,H00:H24,37.14
35,32,20150401,20150430,WD,Resident,NHB,H00:H24,52.53
5,37,20150401,20150430,WD,Resident,NHB,H00:H24,16.73
4,38,20150401,20150430,WD,Resident,HBW,H00:H24,13.38
33,21,20150401,20150430,WD,Resident,HBO,H00:H24,24.68
21,33,20150401,20150430,WD,Resident,HBO,H00:H24,27.02
39,32,20150401,20150430,WD,Resident,HBO,H00:H24,12.76
33,32,20150401,20150430,WD,Resident,HBO,H00:H24,93.45
30,32,20150401,20150430,WD,Resident,HBW,H00:H24,32.41
32,30,20150401,20150430,WD,Resident,HBW,H00:H24,16.59
5,40,20150401,20150430,WD,Resident,NHB,H00:H24,35.07
16,14,20150401,20150430,WD,Visitor,HBO,H00:H24,20.31
38,6,20150401,20150430,WD,Visitor,NHB,H00:H24,41.61
25,39,20150401,20150430,WD,Visitor,NHB,H00:H24,60.38
5,33,20150401,20150430,WD,Resident,NHB,H00:H24,20.97
18,7,20150401,20150430,WD,Resident,NHB,H00:H24,46.77
24,37,20150401,20150430,WD,Resident,HBW,H00:H24,5.73
3,32,20150401,20150430,WD,Resident,HBO,H00:H24,17.61
21,35,20150401,20150430,WD,Resident,HBO,H00:H24,76.55
20,32,20150401,20150430,WD,Resident,NHB,H00:H24,54.20
32,9,20150401,20150430,WD,Resident,HBW,H00:H24,72.71
4,38,20150401,20150430,WD,Resident,HBO,H00:H24,41.43
38,4,20150401,20150430,WD,Resident,HBO,H00:H24,25.85
30,6,20150401,20150430,WD,Resident,HBW,H00:H24,6.59
4,34,20150401,20150430,WD,Visitor,NHB,H00:H24,63.53
22,35,20150401,20150430,WD,Visitor,NHB,H00:H24,12.23
35,29,20150401,20150430,WD,Visitor,NHB,H00:H24,7.64
29,35,20150401,20150430,WD,Visitor,NHB,H00:H24,7.64
35,22,20150401,20150430,WD,Visitor,NHB,H00:H24,7.64
12,33,20150401,20150430,WD,Visitor,NHB,H00:H24,10.94
23,37,20150401,20150430,WD,Resident,HBO,H00:H24,49.00
32,40,20150401,20150430,WD,Resident,HBO,H00:H24,34.58
3,20,20150401,20150430,WD,Visitor,NHB,H00:H24,25.48
35,28,20150401,20150430,WD,Resident,HBW,H00:H24,20.84
27,3,20150401,20150430,WD,Resident,NHB,H00:H24,24.05
5,30,20150401,20150430,WD,Resident,NHB,H00:H24,20.68
6,29,20150401,20150430,WD,Resident,NHB,H00:H24,27.85
22,28,20150401,20150430,WD,Resident,HBO,H00:H24,25.12
40,1,20150401,20150430,WD,Visitor,NHB,H00:H24,5.99
4,35,20150401,20150430,WD,Visitor,NHB,H00:H24,18.89
23,8,20150401,20150430,WD,Resident,NHB,H00:H24,42.03
32,38,20150401,20150430,WD,Resident,HBO,H00:H24,28.57
38,32,20150401,20150430,WD,Resident,HBO,H00:H24,19.47
3,21,20150401,20150430,WD,Resident,NHB,H00:H24,28.25
7,28,20150401,20150430,WD,Resident,HBW,H00:H24,12.41
28,7,20150401,20150430,WD,Resident,HBW,H00:H24,8.10
24,33,20150401,20150430,WD,Resident,HBO,H00:H24,23.57
31,29,20150401,20150430,WD,Resident,HBW,H00:H24,61.60
29,32,20150401,20150430,WD,Resident,HBW,H00:H24,23.03
23,30,20150401,20150430,WD,Resident,HBW,H00:H24,10.38
30,23,20150401,20150430,WD,Resident,HBW,H00:H24,3.60
23,19,20150401,20150430,WD,Resident,NHB,H00:H24,62.55
8,29,20150401,20150430,WD,Resident,HBO,H00:H24,29.90
36,7,20150401,20150430,WD,Visitor,NHB,H00:H24,17.85
6,22,20150401,20150430,WD,Resident,HBO,H00:H24,123.78
35,1,20150401,20150430,WD,Visitor,NHB,H00:H24,20.36
1,35,20150401,20150430,WD,Visitor,NHB,H00:H24,12.06
29,26,20150401,20150430,WD,Visitor,NHB,H00:H24,5.44
26,29,20150401,20150430,WD,Visitor,NHB,H00:H24,5.44
35,37,20150401,20150430,WD,Resident,HBW,H00:H24,43.32
37,35,20150401,20150430,WD,Resident,HBW,H00:H24,32.36
37,29,20150401,20150430,WD,Resident,NHB,H00:H24,6.23
35,33,20150401,20150430,WD,Resident,NHB,H00:H24,69.46
20,26,20150401,20150430,WD,Visitor,NHB,H00:H24,17.56
23,8,20150401,20150430,WD,Resident,HBW,H00:H24,10.48
4,26,20150401,20150430,WD,Resident,NHB,H00:H24,13.91
39,19,20150401,20150430,WD,Resident,HBW,H00:H24,6.66
37,2,20150401,20150430,WD,Resident,HBO,H00:H24,18.33
40,10,20150401,20150430,WD,Resident,NHB,H00:H24,82.10
18,8,20150401,20150430,WD,Resident,HBW,H00:H24,38.33
25,3,20150401,20150430,WD,Resident,HBW,H00:H24,20.32
31,40,20150401,20150430,WD,Visitor,NHB,H00:H24,13.28
30,40,20150401,20150430,WD,Resident,NHB,H00:H24,40.46
4,37,20150401,20150430,WD,Resident,NHB,H00:H24,19.91
23,4,20150401,20150430,WD,Resident,NHB,H00:H24,26.99
33,25,20150401,20150430,WD,Resident,NHB,H00:H24,38.43
33,23,20150401,20150430,WD,Resident,NHB,H00:H24,17.72
20,32,20150401,20150430,WD,Resident,HBO,H00:H24,37.13
3,12,20150401,20150430,WD,Visitor,NHB,H00:H24,32.11
34,29,20150401,20150430,WD,Visitor,NHB,H00:H24,33.51
23,27,20150401,20150430,WD,Resident,NHB,H00:H24,29.95
27,32,20150401,20150430,WD,Visitor,NHB,H00:H24,18.19
10,35,20150401,20150430,WD,Visitor,NHB,H00:H24,20.08
13,29,20150401,20150430,WD,Visitor,NHB,H00:H24,86.40
36,35,20150401,20150430,WD,Resident,HBO,H00:H24,120.29
30,27,20150401,20150430,WD,Visitor,NHB,H00:H24,8.25
21,15,20150401,20150430,WD,Visitor,NHB,H00:H24,158.28
1,3,20150401,20150430,WD,Resident,HBO,H00:H24,9.02
37,31,20150401,20150430,WD,Resident,HBW,H00:H24,7.60
35,2,20150401,20150430,WD,Resident,HBW,H00:H24,66.14
37,13,20150401,20150430,WD,Resident,HBW,H00:H24,101.40
13,37,20150401,20150430,WD,Resident,HBW,H00:H24,80.91
35,9,20150401,20150430,WD,Visitor,NHB,H00:H24,29.20
26,35,20150401,20150430,WD,Resident,HBO,H00:H24,45.37
4,33,20150401,20150430,WD,Resident,NHB,H00:H24,28.96
3,18,20150401,20150430,WD,Visitor,NHB,H00:H24,53.55
35,5,20150401,20150430,WD,Resident,HBW,H00:H24,13.41
5,36,20150401,20150430,WD,Resident,HBW,H00:H24,30.88
25,22,20150401,20150430,WD,Resident,HBW,H00:H24,63.20
19,22,20150401,20150430,WD,Visitor,NHB,H00:H24,10.88
33,5,20150401,20150430,WD,Resident,NHB,H00:H24,12.10
38,31,20150401,20150430,WD,Visitor,NHB,H00:H24,27.73
32,37,20150401,20150430,WD,Resident,HBO,H00:H24,8.47
40,31,20150401,20150430,WD,Resident,HBW,H00:H24,93.95
3,36,20150401,20150430,WD,Resident,NHB,H00:H24,37.65
33,1,20150401,20150430,WD,Resident,NHB,H00:H24,11.82
1,33,20150401,20150430,WD,Resident,NHB,H00:H24,17.53
33,21,20150401,20150430,WD,Visitor,NHB,H00:H24,30.78
38,2,20150401,20150430,WD,Resident,HBW,H00:H24,50.65
37,36,20150401,20150430,WD,Resident,NHB,H00:H24,15.50
19,40,20150401,20150430,WD,Resident,HBO,H00:H24,17.72
15,37,20150401,20150430,WD,Visitor,NHB,H00:H24,65.68
36,3,20150401,20150430,WD,Resident,HBW,H00:H24,22.36
31,37,20150401,20150430,WD,Resident,HBO,H00:H24,111.77
1,24,20150401,20150430,WD,Resident,HBO,H00:H24,20.55
24,1,20150401,20150430,WD,Resident,HBO,H00:H24,43.04
26,40,20150401,20150430,WD,Resident,NHB,H00:H24,36.72
39,31,20150401,20150430,WD,Visitor,NHB,H00:H24,22.24
3,27,20150401,20150430,WD,Resident,NHB,H00:H24,12.48
37,35,20150401,20150430,WD,Visitor,NHB,H00:H24,16.56
18,1,20150401,20150430,WD,Resident,HBO,H00:H24,8.11
2,9,20150401,20150430,WD,Visitor,HBO,H00:H24,8.77
9,2,20150401,20150430,WD,Visitor,HBO,H00:H24,8.77
2,1,20150401,20150430,WD,Visitor,HBO,H00:H24,7.44
1,2,20150401,20150430,WD,Visitor,HBO,H00:H24,7.44
21,22,20150401,20150430,WD,Visitor,NHB,H00:H24,47.78
40,33,20150401,20150430,WD,Resident,HBO,H00:H24,46.39
29,27,20150401,20150430,WD,Resident,HBO,H00:H24,40.06
27,29,20150401,20150430,WD,Resident,HBO,H00:H24,23.36
35,34,20150401,20150430,WD,Resident,HBO,H00:H24,138.85
4,40,20150401,20150430,WD,Visitor,NHB,H00:H24,13.62
35,36,20150401,20150430,WD,Visitor,NHB,H00:H24,5.90
32,23,20150401,20150430,WD,Resident,NHB,H00:H24,51.79
22,24,20150401,20150430,WD,Resident,HBO,H00:H24,17.95
21,29,20150401,20150430,WD,Resident,HBW,H00:H24,96.97
35,26,20150401,20150430,WD,Visitor,NHB,H00:H24,14.98
39,18,20150401,20150430,WD,Resident,HBO,H00:H24,8.44
18,37,20150401,20150430,WD,Resident,NHB,H00:H24,8.44
39,37,20150401,20150430,WD,Resident,HBO,H00:H24,94.09
37,12,20150401,20150430,WD,Resident,HBO,H00:H24,61.38
3,21,20150401,20150430,WD,Resident,HBW,H00:H24,60.07
22,32,20150401,20150430,WD,Resident,HBW,H00:H24,4.76
32,22,20150401,20150430,WD,Resident,HBW,H00:H24,4.76
35,12,20150401,20150430,WD,Resident,HBO,H00:H24,89.48
7,27,20150401,20150430,WD,Resident,NHB,H00:H24,90.15
38,5,20150401,20150430,WD,Resident,HBO,H00:H24,1.37
12,7,20150401,20150430,WD,Visitor,NHB,H00:H24,51.91
23,16,20150401,20150430,WD,Resident,HBW,H00:H24,113.73
40,18,20150401,20150430,WD,Visitor,NHB,H00:H24,9.43
33,12,20150401,20150430,WD,Resident,HBW,H00:H24,6.40
28,3,20150401,20150430,WD,Resident,NHB,H00:H24,6.15
20,21,20150401,20150430,WD,Visitor,NHB,H00:H24,24.58
38,33,20150401,20150430,WD,Resident,NHB,H00:H24,15.38
1,6,20150401,20150430,WD,Resident,HBW,H00:H24,11.36
39,31,20150401,20150430,WD,Resident,HBW,H00:H24,37.69
5,27,20150401,20150430,WD,Resident,NHB,H00:H24,19.77
36,9,20150401,20150430,WD,Visitor,NHB,H00:H24,32.40
27,22,20150401,20150430,WD,Visitor,NHB,H00:H24,31.99
23,26,20150401,20150430,WD,Resident,NHB,H00:H24,35.27
30,33,20150401,20150430,WD,Resident,HBW,H00:H24,25.92
26,4,20150401,20150430,WD,Visitor,NHB,H00:H24,20.54
30,1,20150401,20150430,WD,Resident,NHB,H00:H24,45.00
1,24,20150401,20150430,WD,Resident,NHB,H00:H24,43.27
8,39,20150401,20150430,WD,Visitor,NHB,H00:H24,21.21
38,27,20150401,20150430,WD,Resident,HBW,H00:H24,11.28
21,29,20150401,20150430,WD,Visitor,NHB,H00:H24,22.43
33,20,20150401,20150430,WD,Resident,HBW,H00:H24,41.03
20,33,20150401,20150430,WD,Resident,HBW,H00:H24,36.68
20,5,20150401,20150430,WD,Visitor,NHB,H00:H24,36.61
38,26,20150401,20150430,WD,Resident,NHB,H00:H24,22.62
26,30,20150401,20150430,WD,Visitor,NHB,H00:H24,17.37
32,40,20150401,20150430,WD,Visitor,NHB,H00:H24,6.95
7,38,20150401,20150430,WD,Resident,HBW,H00:H24,62.59
29,7,20150401,20150430,WD,Resident,HBO,H00:H24,82.99
36,19,20150401,20150430,WD,Resident,NHB,H00:H24,23.99
36,20,20150401,20150430,WD,Visitor,NHB,H00:H24,17.72
8,36,20150401,20150430,WD,Visitor,NHB,H00:H24,39.75
8,23,20150401,20150430,WD,Visitor,NHB,H00:H24,4.25
40,23,20150401,20150430,WD,Resident,HBO,H00:H24,13.07
37,29,20150401,20150430,WD,Resident,HBO,H00:H24,4.82
29,37,20150401,20150430,WD,Resident,HBO,H00:H24,10.12
2,21,20150401,20150430,WD,Visitor,HBO,H00:H24,3.10
21,2,20150401,20150430,WD,Visitor,HBO,H00:H24,3.64
28,32,20150401,20150430,WD,Resident,NHB,H00:H24,14.14
32,24,20150401,20150430,WD,Resident,HBW,H00:H24,1.42
12,36,20150401,20150430,WD,Visitor,NHB,H00:H24,27.73
24,32,20150401,20150430,WD,Resident,NHB,H00:H24,11.63
7,28,20150401,20150430,WD,Resident,HBO,H00:H24,32.44
13,22,20150401,20150430,WD,Resident,HBW,H00:H24,32.89
37,23,20150401,20150430,WD,Resident,HBO,H00:H24,41.29
8,10,20150401,20150430,WD,Resident,HBW,H00:H24,138.78
