Origin_Zone,Destination_Zone,Start_date,End_Date,Time_of_Day,Purpose,Subscriber_Class,Count,SZCount
40,11,20150401,20150430,H07:H10,HBW,Resident,169.75,32.64423077
2,19,20150401,20150430,H16:H19,HBO,Resident,226.26,15.084
32,14,20150401,20150430,H16:H19,HBO,Resident,84.26,18.72444444
2,19,20150401,20150430,H07:H10,HBO,Resident,143.17,16.84352941
17,14,20150401,20150430,H07:H10,NHB,Visitor,504.87,77.13291667
11,12,20150401,20150430,H16:H19,NHB,Visitor,569.06,12.50681319
25,3,20150401,20150430,H16:H19,NHB,Visitor,84.19,6.476153846
16,36,20150401,20150430,H07:H10,HBO,Resident,291.92,55.60380952
21,17,20150401,20150430,H07:H10,NHB,Visitor,318.87,13.86391304
15,13,20150401,20150430,H07:H10,NHB,Resident,402.51,100.6275
13,40,20150401,20150430,H16:H19,NHB,Resident,27.47,10.988
12,29,20150401,20150430,H16:H19,NHB,Resident,13.97,2.794
29,2,20150401,20150430,H16:H19,HBO,Resident,53.09,10.618
13,7,20150401,20150430,H16:H19,NHB,Resident,452.16,152.8428169
31,21,20150401,20150430,H07:H10,HBW,Resident,154.22,14.02
25,12,20150401,20150430,H07:H10,HBO,Resident,94.57,23.6425
11,27,20150401,20150430,H07:H10,HBO,Resident,106.27,37.95357143
21,6,20150401,20150430,H16:H19,NHB,Resident,179.74,6.197931034
17,21,20150401,20150430,H07:H10,HBO,Resident,474.07,45.14952381
13,10,20150401,20150430,H07:H10,NHB,Visitor,722.75,57.82
13,5,20150401,20150430,H07:H10,NHB,Resident,79.5,15.9
24,35,20150401,20150430,H16:H19,NHB,Resident,81.66,9.073333333
2,16,20150401,20150430,H16:H19,HBO,Resident,203.82,97.47913043
19,17,20150401,20150430,H16:H19,HBO,Resident,115.58,33.71083333
8,27,20150401,20150430,H07:H10,HBO,Resident,9.38,4.69
24,4,20150401,20150430,H16:H19,NHB,Visitor,175.71,35.142
8,14,20150401,20150430,H16:H19,NHB,Visitor,128.84,7.157777778
12,21,20150401,20150430,H16:H19,HBW,Resident,17.19,2.14875
7,11,20150401,20150430,H16:H19,HBW,Resident,457.67,52.80807692
33,17,20150401,20150430,H07:H10,HBO,Resident,154.24,28.92
25,2,20150401,20150430,H16:H19,HBO,Resident,78.31,11.18714286
14,40,20150401,20150430,H16:H19,HBO,Resident,300.61,58.94313725
14,2,20150401,20150430,H16:H19,HBO,Resident,352.74,60.33710526
10,39,20150401,20150430,H07:H10,NHB,Resident,37.05,7.41
39,10,20150401,20150430,H07:H10,NHB,Resident,42.62,21.31
15,36,20150401,20150430,H16:H19,HBO,Resident,243.32,23.73853659
36,15,20150401,20150430,H16:H19,HBO,Resident,481.57,69.79275362
7,10,20150401,20150430,H07:H10,NHB,Visitor,56.91,7.11375
24,21,20150401,20150430,H07:H10,NHB,Visitor,269.23,52.10903226
16,38,20150401,20150430,H16:H19,HBO,Resident,159.3,33.53684211
5,17,20150401,20150430,H16:H19,NHB,Resident,126.78,7.92375
17,24,20150401,20150430,H16:H19,NHB,Resident,274.34,81.055
10,6,20150401,20150430,H16:H19,NHB,Resident,250.45,88.86935484
30,9,20150401,20150430,H07:H10,HBO,Resident,115.89,17.82923077
2,19,20150401,20150430,H07:H10,NHB,Visitor,461.74,20.98818182
16,2,20150401,20150430,H07:H10,HBW,Resident,376.7,73.38311688
11,23,20150401,20150430,H16:H19,HBO,Resident,191.8,29.50769231
23,25,20150401,20150430,H16:H19,NHB,Resident,134.98,59.99111111
3,39,20150401,20150430,H16:H19,NHB,Resident,8.85,4.425
20,9,20150401,20150430,H16:H19,HBO,Resident,105.37,7.805185185
14,30,20150401,20150430,H16:H19,HBW,Resident,312.46,161.6172414
34,11,20150401,20150430,H16:H19,HBW,Resident,113.23,9.846086957
15,36,20150401,20150430,H16:H19,NHB,Resident,302.2,34.34090909
35,15,20150401,20150430,H07:H10,HBW,Resident,90.02,10.00222222
14,2,20150401,20150430,H07:H10,HBW,Resident,347,48.04615385
11,21,20150401,20150430,H07:H10,NHB,Resident,360.24,18.63310345
32,14,20150401,20150430,H07:H10,NHB,Resident,167.82,68.65363636
25,19,20150401,20150430,H16:H19,NHB,Resident,30.41,6.082
28,14,20150401,20150430,H16:H19,NHB,Resident,50.27,21.54428571
36,12,20150401,20150430,H16:H19,HBO,Resident,40.11,16.044
8,21,20150401,20150430,H07:H10,HBW,Resident,239.81,12.62157895
21,8,20150401,20150430,H16:H19,HBW,Resident,202.09,6.736333333
16,9,20150401,20150430,H16:H19,HBO,Resident,720.47,5.58503876
7,34,20150401,20150430,H07:H10,NHB,Resident,60.15,6.015
34,6,20150401,20150430,H16:H19,NHB,Resident,99.19,6.199375
30,12,20150401,20150430,H07:H10,HBW,Resident,83.26,16.652
12,30,20150401,20150430,H16:H19,HBW,Resident,42.17,16.868
2,35,20150401,20150430,H16:H19,NHB,Visitor,19.5,6.5
16,6,20150401,20150430,H07:H10,HBO,Resident,759.88,18.997
6,10,20150401,20150430,H07:H10,NHB,Resident,228.29,27.67151515
26,17,20150401,20150430,H07:H10,HBW,Resident,225.82,18.0656
13,12,20150401,20150430,H16:H19,HBW,Resident,591.13,9.690655738
23,2,20150401,20150430,H07:H10,HBO,Resident,91.94,4.378095238
11,19,20150401,20150430,H07:H10,NHB,Resident,310.26,21.64604651
21,11,20150401,20150430,H16:H19,HBW,Resident,531.01,54.4625641
24,8,20150401,20150430,H07:H10,HBO,Resident,26.87,3.838571429
18,2,20150401,20150430,H16:H19,NHB,Resident,289.68,5.68
12,17,20150401,20150430,H07:H10,HBO,Resident,838,158.7789474
36,14,20150401,20150430,H16:H19,HBW,Resident,36.44,2.803076923
2,8,20150401,20150430,H16:H19,NHB,Resident,53.98,26.99
2,15,20150401,20150430,H07:H10,NHB,Visitor,43.84,7.306666667
10,20,20150401,20150430,H16:H19,HBW,Resident,113.23,3.235142857
30,36,20150401,20150430,H07:H10,HBO,Resident,34.74,17.37
8,2,20150401,20150430,H07:H10,NHB,Visitor,70.62,7.062
24,10,20150401,20150430,H16:H19,NHB,Resident,238.76,25.81189189
10,25,20150401,20150430,H07:H10,HBW,Resident,339.19,20.3514
24,14,20150401,20150430,H07:H10,HBW,Resident,29.79,0.902727273
31,16,20150401,20150430,H07:H10,HBW,Resident,84.9,21.225
24,25,20150401,20150430,H16:H19,NHB,Visitor,354.18,99.41894737
19,11,20150401,20150430,H16:H19,NHB,Resident,496.62,20.4090411
14,4,20150401,20150430,H07:H10,NHB,Visitor,146.08,14.608
14,7,20150401,20150430,H07:H10,NHB,Resident,363.13,67.03938462
15,31,20150401,20150430,H07:H10,HBW,Resident,484.95,95.52045455
31,15,20150401,20150430,H16:H19,HBW,Resident,322.1,131.7681818
38,15,20150401,20150430,H07:H10,HBW,Resident,71.29,14.258
21,28,20150401,20150430,H07:H10,HBO,Resident,26.07,8.69
25,9,20150401,20150430,H07:H10,HBO,Resident,41.28,9.173333333
12,17,20150401,20150430,H07:H10,NHB,Resident,400.16,87.30763636
19,2,20150401,20150430,H07:H10,NHB,Resident,236,19.66666667
14,35,20150401,20150430,H16:H19,HBO,Resident,299.42,32.36972973
35,14,20150401,20150430,H16:H19,HBO,Resident,229.49,27.8169697
16,39,20150401,20150430,H16:H19,HBO,Resident,351.12,46.37433962
20,6,20150401,20150430,H07:H10,HBW,Resident,21.88,4.376
40,10,20150401,20150430,H07:H10,HBO,Resident,31.55,10.51666667
16,20,20150401,20150430,H07:H10,NHB,Resident,362.36,45.295
20,29,20150401,20150430,H16:H19,NHB,Resident,105.79,24.41307692
23,14,20150401,20150430,H16:H19,NHB,Visitor,45.2,22.6
15,8,20150401,20150430,H16:H19,NHB,Resident,455.53,5.915974026
7,39,20150401,20150430,H07:H10,HBO,Resident,36.2,6.033333333
39,11,20150401,20150430,H07:H10,NHB,Resident,184.48,29.75483871
11,7,20150401,20150430,H16:H19,HBW,Resident,183.82,21.21
15,24,20150401,20150430,H07:H10,HBO,Resident,145.35,50.8725
40,11,20150401,20150430,H16:H19,NHB,Resident,124.69,29.68809524
10,6,20150401,20150430,H07:H10,HBW,Resident,138.74,8.161176471
14,9,20150401,20150430,H16:H19,HBO,Resident,225.93,30.80863636
24,7,20150401,20150430,H16:H19,NHB,Visitor,202.69,48.92517241
40,25,20150401,20150430,H07:H10,HBW,Resident,29.15,7.2875
5,11,20150401,20150430,H16:H19,HBO,Resident,192.62,11.67393939
6,12,20150401,20150430,H07:H10,HBO,Resident,95.48,22.03384615
2,7,20150401,20150430,H07:H10,HBW,Resident,213.35,33.18777778
26,6,20150401,20150430,H16:H19,HBO,Resident,19.93,13.28666667
7,30,20150401,20150430,H07:H10,HBO,Resident,29.15,5.83
30,13,20150401,20150430,H07:H10,NHB,Resident,67.35,16.8375
33,11,20150401,20150430,H07:H10,HBO,Resident,126.31,21.05166667
11,30,20150401,20150430,H07:H10,HBW,Resident,112.66,9.388333333
14,20,20150401,20150430,H16:H19,NHB,Visitor,212.41,19.9134375
33,17,20150401,20150430,H07:H10,HBW,Resident,281.54,23.46166667
31,10,20150401,20150430,H16:H19,NHB,Resident,148.25,32.94444444
15,2,20150401,20150430,H16:H19,HBO,Resident,177.55,32.70657895
8,16,20150401,20150430,H07:H10,NHB,Resident,756.86,6.697876106
14,20,20150401,20150430,H07:H10,NHB,Resident,307.7,76.925
20,14,20150401,20150430,H07:H10,NHB,Resident,127.34,25.468
16,12,20150401,20150430,H16:H19,HBO,Resident,293.69,31.75027027
17,20,20150401,20150430,H07:H10,NHB,Visitor,120.85,11.50952381
12,16,20150401,20150430,H07:H10,HBO,Resident,200.35,8.710869565
10,26,20150401,20150430,H16:H19,NHB,Resident,214.59,8.94125
14,29,20150401,20150430,H07:H10,HBO,Resident,40.79,6.798333333
15,35,20150401,20150430,H07:H10,HBO,Resident,84.72,26.06769231
15,36,20150401,20150430,H16:H19,HBW,Resident,51.95,7.421428571
5,15,20150401,20150430,H07:H10,NHB,Visitor,206.79,6.670645161
25,26,20150401,20150430,H07:H10,NHB,Visitor,4.25,4.25
21,11,20150401,20150430,H07:H10,NHB,Visitor,135.42,12.31090909
23,2,20150401,20150430,H16:H19,NHB,Resident,106.42,15.20285714
16,26,20150401,20150430,H07:H10,NHB,Resident,46.54,17.4525
20,13,20150401,20150430,H16:H19,NHB,Resident,391.73,11.35449275
2,16,20150401,20150430,H16:H19,NHB,Resident,393.18,70.99083333
9,10,20150401,20150430,H07:H10,NHB,Resident,272.78,51.95809524
17,31,20150401,20150430,H07:H10,HBW,Resident,279.52,19.05818182
31,17,20150401,20150430,H16:H19,HBW,Resident,219.3,66.45454545
10,25,20150401,20150430,H07:H10,HBO,Resident,175.75,39.05555556
14,4,20150401,20150430,H07:H10,NHB,Resident,163,10.86666667
4,31,20150401,20150430,H07:H10,HBW,Resident,90.26,16.41090909
21,11,20150401,20150430,H16:H19,HBO,Resident,279.77,26.02511628
16,21,20150401,20150430,H07:H10,HBO,Resident,187.15,31.19166667
6,13,20150401,20150430,H07:H10,NHB,Resident,209.64,57.83172414
22,33,20150401,20150430,H07:H10,HBW,Resident,8.84,8.84
2,9,20150401,20150430,H16:H19,HBO,Resident,246.02,9.8408
16,13,20150401,20150430,H16:H19,HBO,Resident,239.46,45.61142857
11,26,20150401,20150430,H07:H10,HBO,Resident,167.22,7.600909091
10,24,20150401,20150430,H07:H10,HBO,Resident,138.32,18.86181818
39,17,20150401,20150430,H07:H10,HBO,Resident,117.54,13.06
23,3,20150401,20150430,H07:H10,NHB,Resident,16.66,8.33
16,23,20150401,20150430,H16:H19,NHB,Resident,82.44,20.61
6,15,20150401,20150430,H07:H10,NHB,Visitor,314.97,6.175882353
21,24,20150401,20150430,H07:H10,HBO,Resident,17,2.125
24,21,20150401,20150430,H16:H19,HBO,Resident,35.66,5.943333333
11,36,20150401,20150430,H07:H10,NHB,Resident,196.44,42.09428571
14,28,20150401,20150430,H16:H19,NHB,Resident,65.69,24.63375
7,11,20150401,20150430,H07:H10,HBW,Resident,211.68,13.23
13,15,20150401,20150430,H16:H19,NHB,Visitor,17.32,11.54666667
16,20,20150401,20150430,H07:H10,HBO,Resident,133.51,28.10736842
9,20,20150401,20150430,H07:H10,NHB,Resident,467.93,30.78486842
26,2,20150401,20150430,H16:H19,HBO,Resident,179.95,12.85357143
22,14,20150401,20150430,H16:H19,NHB,Resident,204.19,84.49241379
10,31,20150401,20150430,H07:H10,HBO,Resident,93.06,23.265
24,20,20150401,20150430,H16:H19,NHB,Visitor,374.37,49.916
14,20,20150401,20150430,H07:H10,HBW,Resident,309.89,33.80618182
30,20,20150401,20150430,H07:H10,HBW,Resident,130.67,8.711333333
35,11,20150401,20150430,H07:H10,HBO,Resident,113.86,37.95333333
7,13,20150401,20150430,H16:H19,HBO,Resident,107.07,13.38375
34,13,20150401,20150430,H07:H10,HBW,Resident,179.87,47.33421053
8,13,20150401,20150430,H07:H10,NHB,Resident,125.04,6.252
2,24,20150401,20150430,H07:H10,HBO,Resident,129.33,19.01911765
14,23,20150401,20150430,H16:H19,NHB,Resident,168.1,23.1862069
24,21,20150401,20150430,H16:H19,NHB,Resident,39.59,19.795
24,14,20150401,20150430,H16:H19,HBO,Resident,189.74,21.08222222
25,21,20150401,20150430,H07:H10,NHB,Visitor,88.14,23.504
34,17,20150401,20150430,H16:H19,HBO,Resident,219.24,41.1075
20,21,20150401,20150430,H16:H19,HBO,Resident,42.8,3.890909091
39,12,20150401,20150430,H07:H10,NHB,Resident,33.11,8.2775
12,4,20150401,20150430,H16:H19,NHB,Resident,79.84,24.95
39,9,20150401,20150430,H16:H19,NHB,Resident,60.55,12.11
15,36,20150401,20150430,H07:H10,NHB,Visitor,27.81,5.562
34,15,20150401,20150430,H07:H10,HBW,Resident,132.42,11.035
31,16,20150401,20150430,H16:H19,NHB,Resident,195.41,73.27875
9,13,20150401,20150430,H16:H19,HBO,Resident,289.09,31.42282609
31,35,20150401,20150430,H16:H19,NHB,Resident,62.38,31.19
35,17,20150401,20150430,H16:H19,NHB,Resident,145.54,30.64
13,34,20150401,20150430,H16:H19,NHB,Resident,111.86,55.93
25,9,20150401,20150430,H07:H10,NHB,Visitor,159.77,19.97125
15,2,20150401,20150430,H16:H19,HBW,Resident,64.05,7.535294118
18,20,20150401,20150430,H07:H10,HBO,Resident,39.47,4.93375
39,16,20150401,20150430,H07:H10,NHB,Resident,176.2,36.45517241
29,33,20150401,20150430,H07:H10,HBW,Resident,11.81,5.905
19,2,20150401,20150430,H16:H19,NHB,Visitor,999.19,53.64778524
29,16,20150401,20150430,H07:H10,NHB,Resident,25.31,12.655
16,30,20150401,20150430,H16:H19,NHB,Resident,107.92,39.24363636
25,16,20150401,20150430,H16:H19,NHB,Resident,509.26,212.7288608
7,11,20150401,20150430,H07:H10,NHB,Visitor,187.53,13.395
34,14,20150401,20150430,H07:H10,NHB,Visitor,99,7.071428571
10,9,20150401,20150430,H07:H10,HBO,Resident,488.09,48.1215493
13,16,20150401,20150430,H16:H19,NHB,Visitor,42.91,7.151666667
38,36,20150401,20150430,H16:H19,NHB,Resident,55.18,13.795
20,16,20150401,20150430,H16:H19,HBO,Resident,53.57,4.87
38,34,20150401,20150430,H07:H10,HBO,Resident,18.82,9.41
22,12,20150401,20150430,H16:H19,NHB,Resident,59.01,8.43
20,16,20150401,20150430,H16:H19,HBW,Resident,426.75,71.125
21,10,20150401,20150430,H07:H10,NHB,Visitor,326.02,62.4293617
29,35,20150401,20150430,H07:H10,NHB,Resident,3.75,3.75
6,17,20150401,20150430,H07:H10,HBW,Resident,1132.2,16.52846715
35,21,20150401,20150430,H07:H10,HBW,Resident,56.07,11.214
25,17,20150401,20150430,H16:H19,HBW,Resident,230.29,60.07565217
15,31,20150401,20150430,H07:H10,NHB,Resident,184.61,61.53666667
31,15,20150401,20150430,H16:H19,NHB,Resident,221.5,95.98333333
2,5,20150401,20150430,H16:H19,HBO,Resident,58.35,10.60909091
4,17,20150401,20150430,H07:H10,NHB,Resident,274.21,8.5690625
23,9,20150401,20150430,H07:H10,HBO,Resident,78.39,31.356
26,10,20150401,20150430,H16:H19,HBO,Resident,223.64,7.214193548
2,25,20150401,20150430,H16:H19,NHB,Resident,249.35,97.78431373
2,3,20150401,20150430,H16:H19,NHB,Resident,55.03,6.114444444
24,15,20150401,20150430,H16:H19,NHB,Visitor,230.3,57.575
24,3,20150401,20150430,H07:H10,NHB,Visitor,99.48,13.264
10,14,20150401,20150430,H16:H19,NHB,Visitor,638.38,82.61388235
10,16,20150401,20150430,H07:H10,NHB,Resident,369.5,42.63461538
10,19,20150401,20150430,H07:H10,HBO,Resident,466.5,62.2
17,8,20150401,20150430,H07:H10,HBO,Resident,242.4,26.93333333
4,13,20150401,20150430,H07:H10,NHB,Visitor,18,9
17,19,20150401,20150430,H16:H19,HBW,Resident,60.9,4.35
14,24,20150401,20150430,H07:H10,NHB,Resident,299.76,57.64615385
12,2,20150401,20150430,H07:H10,HBW,Resident,695.09,10.86078125
11,40,20150401,20150430,H16:H19,HBW,Resident,101.3,23.37692308
31,12,20150401,20150430,H16:H19,NHB,Resident,119.2,42.07058824
5,39,20150401,20150430,H16:H19,NHB,Visitor,21.78,7.26
17,15,20150401,20150430,H07:H10,NHB,Visitor,117.87,14.73375
39,6,20150401,20150430,H07:H10,NHB,Resident,45.55,6.507142857
31,11,20150401,20150430,H16:H19,NHB,Visitor,87.96,20.29846154
4,14,20150401,20150430,H07:H10,HBO,Resident,307.82,29.31619048
12,9,20150401,20150430,H16:H19,HBO,Resident,108.64,17.15368421
7,2,20150401,20150430,H16:H19,HBO,Resident,120.5,25.36842105
13,14,20150401,20150430,H16:H19,HBW,Resident,554.48,52.80761905
20,22,20150401,20150430,H16:H19,HBO,Resident,30.79,5.131666667
6,11,20150401,20150430,H07:H10,NHB,Resident,573.43,56.71285714
34,28,20150401,20150430,H16:H19,NHB,Visitor,5.35,5.35
4,14,20150401,20150430,H16:H19,NHB,Resident,166.6,30.29090909
37,14,20150401,20150430,H07:H10,HBW,Resident,163.1,10.19375
12,16,20150401,20150430,H07:H10,HBW,Resident,270.6,45.1
11,30,20150401,20150430,H16:H19,HBO,Resident,151.72,47.91157895
23,21,20150401,20150430,H07:H10,HBO,Resident,51.42,5.713333333
17,22,20150401,20150430,H07:H10,NHB,Resident,107.4,30.68571429
17,27,20150401,20150430,H07:H10,HBO,Resident,64.11,25.644
8,20,20150401,20150430,H07:H10,HBO,Resident,67.68,6.152727273
34,26,20150401,20150430,H07:H10,HBW,Resident,134.1,28.73571429
17,12,20150401,20150430,H16:H19,HBO,Resident,704.85,182.1522472
36,11,20150401,20150430,H16:H19,NHB,Visitor,59.1,19.7
12,30,20150401,20150430,H16:H19,NHB,Resident,66.97,20.091
6,38,20150401,20150430,H16:H19,HBW,Resident,16.57,5.523333333
25,14,20150401,20150430,H16:H19,NHB,Resident,639.12,172.4609524
8,14,20150401,20150430,H07:H10,HBO,Resident,379.14,62.04109091
2,8,20150401,20150430,H16:H19,HBO,Resident,60.58,8.654285714
7,20,20150401,20150430,H07:H10,NHB,Resident,253.73,36.24714286
20,6,20150401,20150430,H16:H19,NHB,Resident,173.53,15.77545455
34,12,20150401,20150430,H07:H10,NHB,Resident,82.24,20.56
17,27,20150401,20150430,H07:H10,HBW,Resident,214.02,18.88411765
27,17,20150401,20150430,H16:H19,HBW,Resident,160.63,49.42461538
34,40,20150401,20150430,H07:H10,NHB,Resident,11.32,11.32
17,12,20150401,20150430,H07:H10,HBO,Resident,441.33,135.2462903
21,3,20150401,20150430,H16:H19,HBO,Resident,46.63,11.6575
37,16,20150401,20150430,H07:H10,HBW,Resident,47.19,9.438
28,8,20150401,20150430,H07:H10,HBW,Resident,15.34,7.67
31,13,20150401,20150430,H07:H10,HBW,Resident,154.43,23.1645
17,33,20150401,20150430,H07:H10,NHB,Visitor,32.18,6.436
6,30,20150401,20150430,H07:H10,NHB,Resident,46.75,5.84375
21,12,20150401,20150430,H16:H19,HBO,Resident,79.25,23.775
3,2,20150401,20150430,H16:H19,NHB,Visitor,125.64,37.692
6,31,20150401,20150430,H07:H10,NHB,Resident,62.76,5.705454545
13,34,20150401,20150430,H16:H19,HBO,Resident,50.55,14.44285714
34,13,20150401,20150430,H16:H19,NHB,Resident,38.58,16.53428571
9,15,20150401,20150430,H07:H10,NHB,Visitor,88.61,13.63230769
37,17,20150401,20150430,H07:H10,HBW,Resident,30.89,10.29666667
36,31,20150401,20150430,H16:H19,NHB,Resident,57.72,32.06666667
21,14,20150401,20150430,H07:H10,NHB,Resident,142.74,29.53241379
3,15,20150401,20150430,H07:H10,HBO,Resident,247.16,5.258723404
11,5,20150401,20150430,H07:H10,HBW,Resident,115.03,7.189375
31,7,20150401,20150430,H07:H10,HBO,Resident,68.28,7.586666667
29,36,20150401,20150430,H07:H10,NHB,Resident,13.06,6.53
36,13,20150401,20150430,H07:H10,HBO,Resident,114.27,39.9945
12,23,20150401,20150430,H07:H10,HBW,Resident,50.71,16.90333333
19,17,20150401,20150430,H07:H10,HBO,Resident,55.77,3.718
11,16,20150401,20150430,H16:H19,NHB,Visitor,350.53,66.13773585
6,25,20150401,20150430,H07:H10,NHB,Resident,172.04,8.192380952
11,19,20150401,20150430,H16:H19,NHB,Visitor,307.42,21.44790698
30,33,20150401,20150430,H16:H19,HBO,Resident,65.08,24.405
15,39,20150401,20150430,H07:H10,HBW,Resident,118.49,7.899333333
9,25,20150401,20150430,H07:H10,NHB,Visitor,101.42,7.244285714
15,36,20150401,20150430,H07:H10,HBW,Resident,394.62,15.47529412
9,28,20150401,20150430,H16:H19,NHB,Resident,51.39,17.13
24,12,20150401,20150430,H16:H19,NHB,Resident,57.62,5.762
5,13,20150401,20150430,H07:H10,HBW,Resident,213.41,8.892083333
27,34,20150401,20150430,H16:H19,NHB,Resident,31.44,5.24
15,26,20150401,20150430,H07:H10,HBW,Resident,135.8,17.71304348
26,16,20150401,20150430,H16:H19,NHB,Resident,120.85,8.632142857
2,31,20150401,20150430,H16:H19,NHB,Resident,158.32,41.04592593
14,40,20150401,20150430,H16:H19,HBW,Resident,338.78,45.17066667
23,11,20150401,20150430,H16:H19,NHB,Resident,194.92,20.88428571
9,11,20150401,20150430,H16:H19,HBW,Resident,704.63,82.45670213
19,24,20150401,20150430,H07:H10,NHB,Visitor,581.23,141.7634146
13,26,20150401,20150430,H16:H19,NHB,Resident,254.75,52.70689655
11,26,20150401,20150430,H07:H10,HBW,Resident,330.24,51.37066667
14,21,20150401,20150430,H16:H19,HBO,Resident,143.29,27.86194444
30,26,20150401,20150430,H07:H10,HBO,Resident,77.38,8.597777778
36,23,20150401,20150430,H07:H10,NHB,Resident,4.23,4.23
14,3,20150401,20150430,H16:H19,HBW,Resident,311.42,36.63764706
34,16,20150401,20150430,H16:H19,HBO,Resident,328.15,72.193
40,15,20150401,20150430,H07:H10,HBO,Resident,214.97,5.81
25,7,20150401,20150430,H07:H10,NHB,Resident,51.57,7.367142857
39,7,20150401,20150430,H16:H19,NHB,Visitor,23.66,5.915
36,20,20150401,20150430,H07:H10,NHB,Resident,39.07,13.02333333
29,34,20150401,20150430,H16:H19,NHB,Resident,61.48,17.56571429
2,27,20150401,20150430,H16:H19,HBO,Resident,101.51,5.971176471
11,25,20150401,20150430,H07:H10,NHB,Resident,438.98,59.52271186
14,17,20150401,20150430,H16:H19,NHB,Visitor,948.4,112.402963
12,15,20150401,20150430,H16:H19,NHB,Resident,273.28,97.16622222
34,21,20150401,20150430,H07:H10,NHB,Resident,39.83,17.70222222
16,35,20150401,20150430,H07:H10,HBW,Resident,242.33,17.30928571
2,36,20150401,20150430,H16:H19,NHB,Visitor,48.97,6.995714286
