Origin_Zone,Destination_Zone,Start_Date,End_Date,Aggregation,Subscriber_Class,Purpose,Time_of_Day,Count
14,40,20150401,20150430,WD,Visitor,NHB,H16:H19,50.94
17,10,20150401,20150430,WD,Resident,HBW,H07:H10,1042.33
16,25,20150401,20150430,WD,Resident,NHB,H16:H19,166.65
25,17,20150401,20150430,WD,Resident,HBO,H16:H19,411.61
24,11,20150401,20150430,WD,Resident,HBW,H16:H19,208.01
18,12,20150401,20150430,WD,Resident,NHB,H16:H19,20.14
12,12,20150401,20150430,WD,Resident,NHB,H16:H19,1560.27
10,13,20150401,20150430,WD,Resident,NHB,H07:H10,1614.33
23,11,20150401,20150430,WD,Resident,HBO,H16:H19,295.09
10,15,20150401,20150430,WD,Resident,NHB,H16:H19,747.49
16,26,20150401,20150430,WD,Resident,HBW,H16:H19,23.90
10,29,20150401,20150430,WD,Resident,NHB,H07:H10,28.48
29,10,20150401,20150430,WD,Resident,NHB,H16:H19,78.27
5,5,20150401,20150430,WD,Resident,HBW,H07:H10,1653.65
3,24,20150401,20150430,WD,Resident,HBO,H16:H19,26.47
18,10,20150401,20150430,WD,Resident,NHB,H07:H10,372.93
6,13,20150401,20150430,WD,Resident,HBO,H16:H19,173.71
39,15,20150401,20150430,WD,Resident,HBO,H16:H19,584.68
20,17,20150401,20150430,WD,Visitor,NHB,H16:H19,206.83
11,40,20150401,20150430,WD,Resident,NHB,H16:H19,73.23
16,24,20150401,20150430,WD,Visitor,NHB,H07:H10,290.43
15,20,20150401,20150430,WD,Resident,HBO,H07:H10,375.37
20,15,20150401,20150430,WD,Resident,HBO,H16:H19,154.38
9,1,20150401,20150430,WD,Resident,HBW,H16:H19,17.92
23,21,20150401,20150430,WD,Resident,HBW,H07:H10,80.03
21,23,20150401,20150430,WD,Resident,HBW,H16:H19,38.15
23,10,20150401,20150430,WD,Resident,HBO,H07:H10,138.06
21,13,20150401,20150430,WD,Resident,HBW,H07:H10,468.88
21,17,20150401,20150430,WD,Resident,HBO,H16:H19,546.90
16,21,20150401,20150430,WD,Resident,HBO,H16:H19,100.69
19,19,20150401,20150430,WD,Resident,NHB,H07:H10,356.44
5,9,20150401,20150430,WD,Resident,HBO,H16:H19,82.97
2,9,20150401,20150430,WD,Resident,NHB,H07:H10,227.71
14,37,20150401,20150430,WD,Resident,NHB,H16:H19,175.00
2,15,20150401,20150430,WD,Resident,HBW,H16:H19,489.22
7,14,20150401,20150430,WD,Resident,NHB,H16:H19,587.32
10,25,20150401,20150430,WD,Resident,HBW,H16:H19,130.08
1,1,20150401,20150430,WD,Visitor,NHB,H16:H19,861.03
24,21,20150401,20150430,WD,Visitor,NHB,H16:H19,723.36
6,2,20150401,20150430,WD,Resident,HBW,H07:H10,235.16
23,14,20150401,20150430,WD,Visitor,NHB,H07:H10,32.28
11,13,20150401,20150430,WD,Resident,HBW,H16:H19,851.65
6,6,20150401,20150430,WD,Visitor,NHB,H07:H10,913.78
2,26,20150401,20150430,WD,Visitor,NHB,H16:H19,138.02
17,24,20150401,20150430,WD,Visitor,NHB,H16:H19,792.41
21,2,20150401,20150430,WD,Resident,HBO,H16:H19,339.71
4,4,20150401,20150430,WD,Resident,HBW,H07:H10,1116.25
4,4,20150401,20150430,WD,Resident,HBW,H16:H19,861.90
15,13,20150401,20150430,WD,Resident,NHB,H16:H19,228.54
3,11,20150401,20150430,WD,Resident,HBO,H07:H10,114.68
6,14,20150401,20150430,WD,Resident,HBO,H07:H10,664.53
21,17,20150401,20150430,WD,Visitor,NHB,H16:H19,328.69
14,11,20150401,20150430,WD,Visitor,NHB,H07:H10,2013.12
37,14,20150401,20150430,WD,Resident,HBO,H16:H19,154.19
23,14,20150401,20150430,WD,Resident,HBW,H07:H10,201.09
16,20,20150401,20150430,WD,Resident,HBW,H07:H10,547.77
40,14,20150401,20150430,WD,Resident,HBO,H07:H10,282.06
5,16,20150401,20150430,WD,Resident,NHB,H07:H10,282.43
16,5,20150401,20150430,WD,Resident,NHB,H16:H19,278.96
12,13,20150401,20150430,WD,Resident,NHB,H16:H19,651.88
13,31,20150401,20150430,WD,Resident,HBO,H16:H19,139.43
31,19,20150401,20150430,WD,Resident,NHB,H16:H19,20.78
3,15,20150401,20150430,WD,Resident,HBW,H07:H10,159.11
39,39,20150401,20150430,WD,Resident,HBO,H07:H10,817.96
14,39,20150401,20150430,WD,Resident,NHB,H16:H19,1080.05
39,16,20150401,20150430,WD,Resident,NHB,H16:H19,268.36
13,1,20150401,20150430,WD,Resident,HBW,H07:H10,95.15
13,5,20150401,20150430,WD,Resident,HBO,H07:H10,18.27
9,3,20150401,20150430,WD,Visitor,NHB,H16:H19,60.59
25,25,20150401,20150430,WD,Resident,NHB,H16:H19,253.93
15,17,20150401,20150430,WD,Resident,NHB,H16:H19,1319.06
11,1,20150401,20150430,WD,Visitor,NHB,H16:H19,110.62
34,15,20150401,20150430,WD,Resident,HBW,H16:H19,195.77
24,11,20150401,20150430,WD,Resident,NHB,H07:H10,135.34
2,19,20150401,20150430,WD,Visitor,NHB,H16:H19,1549.50
15,25,20150401,20150430,WD,Resident,HBO,H07:H10,237.39
25,1,20150401,20150430,WD,Resident,NHB,H07:H10,11.60
6,21,20150401,20150430,WD,Resident,HBO,H07:H10,23.27
22,2,20150401,20150430,WD,Resident,HBO,H07:H10,78.01
14,1,20150401,20150430,WD,Visitor,NHB,H16:H19,100.23
38,36,20150401,20150430,WD,Resident,HBO,H16:H19,72.44
19,19,20150401,20150430,WD,Resident,HBO,H16:H19,444.67
2,20,20150401,20150430,WD,Resident,HBW,H07:H10,761.45
9,6,20150401,20150430,WD,Resident,HBO,H16:H19,769.43
6,9,20150401,20150430,WD,Resident,HBO,H16:H19,323.97
18,11,20150401,20150430,WD,Resident,HBW,H07:H10,226.26
6,14,20150401,20150430,WD,Visitor,NHB,H07:H10,213.77
12,15,20150401,20150430,WD,Visitor,NHB,H16:H19,34.83
11,18,20150401,20150430,WD,Resident,NHB,H16:H19,154.93
9,24,20150401,20150430,WD,Visitor,NHB,H07:H10,597.12
2,9,20150401,20150430,WD,Resident,NHB,H16:H19,583.74
29,10,20150401,20150430,WD,Resident,HBO,H16:H19,61.81
10,19,20150401,20150430,WD,Resident,HBW,H16:H19,44.12
4,12,20150401,20150430,WD,Resident,NHB,H16:H19,48.23
1,2,20150401,20150430,WD,Resident,HBO,H16:H19,120.84
11,23,20150401,20150430,WD,Resident,NHB,H16:H19,190.51
23,17,20150401,20150430,WD,Resident,HBO,H16:H19,215.58
11,13,20150401,20150430,WD,Resident,NHB,H16:H19,1074.28
13,30,20150401,20150430,WD,Resident,HBO,H07:H10,105.24
12,13,20150401,20150430,WD,Resident,HBO,H16:H19,765.09
17,36,20150401,20150430,WD,Resident,NHB,H07:H10,154.19
22,9,20150401,20150430,WD,Resident,NHB,H07:H10,80.07
26,30,20150401,20150430,WD,Resident,HBO,H16:H19,84.81
38,14,20150401,20150430,WD,Resident,NHB,H07:H10,227.83
6,10,20150401,20150430,WD,Resident,HBO,H07:H10,264.21
36,6,20150401,20150430,WD,Resident,HBW,H07:H10,5.13
9,1,20150401,20150430,WD,Resident,HBW,H07:H10,104.96
36,11,20150401,20150430,WD,Resident,HBO,H07:H10,113.31
8,9,20150401,20150430,WD,Resident,NHB,H16:H19,759.12
32,10,20150401,20150430,WD,Visitor,NHB,H07:H10,13.09
32,9,20150401,20150430,WD,Visitor,NHB,H16:H19,5.25
14,23,20150401,20150430,WD,Resident,HBO,H16:H19,78.84
16,6,20150401,20150430,WD,Resident,HBW,H07:H10,544.86
34,11,20150401,20150430,WD,Resident,HBW,H07:H10,284.20
11,35,20150401,20150430,WD,Resident,HBW,H16:H19,96.20
12,13,20150401,20150430,WD,Resident,HBW,H16:H19,334.59
12,15,20150401,20150430,WD,Resident,HBO,H16:H19,218.26
14,9,20150401,20150430,WD,Visitor,NHB,H07:H10,214.34
5,14,20150401,20150430,WD,Resident,NHB,H16:H19,125.69
17,11,20150401,20150430,WD,Visitor,NHB,H07:H10,334.66
2,17,20150401,20150430,WD,Resident,NHB,H07:H10,662.02
15,7,20150401,20150430,WD,Resident,HBW,H07:H10,2075.53
7,15,20150401,20150430,WD,Resident,HBW,H16:H19,1467.53
39,16,20150401,20150430,WD,Visitor,NHB,H16:H19,79.71
13,1,20150401,20150430,WD,Resident,NHB,H07:H10,117.80
32,15,20150401,20150430,WD,Resident,HBW,H07:H10,28.78
10,24,20150401,20150430,WD,Resident,NHB,H16:H19,162.11
31,9,20150401,20150430,WD,Visitor,NHB,H16:H19,86.40
3,4,20150401,20150430,WD,Visitor,NHB,H07:H10,595.67
11,32,20150401,20150430,WD,Resident,HBO,H07:H10,54.85
4,6,20150401,20150430,WD,Visitor,NHB,H16:H19,155.52
30,17,20150401,20150430,WD,Resident,HBW,H07:H10,250.49
29,10,20150401,20150430,WD,Resident,HBO,H07:H10,50.65
21,2,20150401,20150430,WD,Resident,HBW,H16:H19,597.74
40,11,20150401,20150430,WD,Resident,HBO,H16:H19,90.10
4,8,20150401,20150430,WD,Resident,NHB,H07:H10,375.03
8,5,20150401,20150430,WD,Resident,HBO,H16:H19,336.25
14,36,20150401,20150430,WD,Resident,HBO,H07:H10,227.59
24,13,20150401,20150430,WD,Resident,HBO,H07:H10,16.01
31,17,20150401,20150430,WD,Resident,HBO,H07:H10,368.16
36,14,20150401,20150430,WD,Resident,HBO,H16:H19,304.32
14,6,20150401,20150430,WD,Resident,HBO,H07:H10,182.62
1,26,20150401,20150430,WD,Visitor,NHB,H16:H19,54.76
5,7,20150401,20150430,WD,Resident,NHB,H07:H10,352.34
13,20,20150401,20150430,WD,Resident,HBO,H16:H19,87.21
17,31,20150401,20150430,WD,Resident,NHB,H16:H19,585.85
14,16,20150401,20150430,WD,Visitor,NHB,H16:H19,679.81
10,39,20150401,20150430,WD,Resident,NHB,H16:H19,100.05
39,16,20150401,20150430,WD,Resident,HBO,H16:H19,266.05
15,3,20150401,20150430,WD,Resident,NHB,H16:H19,239.87
7,8,20150401,20150430,WD,Visitor,NHB,H16:H19,224.57
36,11,20150401,20150430,WD,Resident,NHB,H07:H10,213.63
17,12,20150401,20150430,WD,Resident,HBW,H07:H10,505.80
12,17,20150401,20150430,WD,Resident,HBW,H16:H19,306.05
7,5,20150401,20150430,WD,Resident,NHB,H16:H19,442.87
22,11,20150401,20150430,WD,Resident,HBO,H07:H10,99.23
19,9,20150401,20150430,WD,Resident,HBW,H16:H19,95.73
39,11,20150401,20150430,WD,Resident,HBW,H07:H10,450.62
11,39,20150401,20150430,WD,Resident,HBW,H16:H19,177.04
36,24,20150401,20150430,WD,Resident,HBO,H16:H19,15.77
33,33,20150401,20150430,WD,Resident,HBO,H16:H19,468.39
16,21,20150401,20150430,WD,Resident,HBW,H16:H19,26.44
22,14,20150401,20150430,WD,Resident,HBO,H07:H10,111.68
35,26,20150401,20150430,WD,Resident,HBW,H07:H10,11.32
21,35,20150401,20150430,WD,Resident,HBW,H16:H19,59.14
13,18,20150401,20150430,WD,Resident,HBW,H07:H10,53.26
17,10,20150401,20150430,WD,Resident,NHB,H16:H19,1277.74
4,15,20150401,20150430,WD,Visitor,NHB,H07:H10,122.20
12,19,20150401,20150430,WD,Resident,NHB,H07:H10,111.16
19,34,20150401,20150430,WD,Resident,NHB,H07:H10,19.43
2,1,20150401,20150430,WD,Resident,NHB,H07:H10,62.98
1,16,20150401,20150430,WD,Resident,HBO,H16:H19,21.23
16,21,20150401,20150430,WD,Resident,HBW,H07:H10,381.09
14,13,20150401,20150430,WD,Visitor,NHB,H07:H10,412.25
3,7,20150401,20150430,WD,Resident,HBO,H16:H19,303.14
30,34,20150401,20150430,WD,Resident,NHB,H16:H19,74.38
9,6,20150401,20150430,WD,Resident,HBW,H16:H19,697.78
31,31,20150401,20150430,WD,Resident,HBO,H07:H10,676.71
16,2,20150401,20150430,WD,Resident,HBO,H07:H10,362.32
15,12,20150401,20150430,WD,Resident,NHB,H07:H10,286.28
2,18,20150401,20150430,WD,Visitor,NHB,H07:H10,415.03
13,16,20150401,20150430,WD,Resident,HBW,H16:H19,532.51
4,15,20150401,20150430,WD,Resident,HBW,H16:H19,158.30
1,13,20150401,20150430,WD,Visitor,NHB,H16:H19,152.78
28,17,20150401,20150430,WD,Resident,HBW,H07:H10,69.06
14,34,20150401,20150430,WD,Visitor,NHB,H07:H10,105.34
13,15,20150401,20150430,WD,Resident,NHB,H16:H19,918.33
13,14,20150401,20150430,WD,Resident,HBO,H16:H19,581.18
11,20,20150401,20150430,WD,Visitor,NHB,H16:H19,217.65
14,37,20150401,20150430,WD,Resident,HBO,H07:H10,120.42
18,26,20150401,20150430,WD,Resident,HBO,H16:H19,15.80
21,14,20150401,20150430,WD,Resident,NHB,H16:H19,439.45
30,30,20150401,20150430,WD,Resident,HBO,H07:H10,776.82
17,39,20150401,20150430,WD,Resident,HBO,H16:H19,140.88
14,30,20150401,20150430,WD,Resident,HBW,H07:H10,82.87
1,30,20150401,20150430,WD,Resident,HBW,H16:H19,44.38
14,8,20150401,20150430,WD,Resident,NHB,H16:H19,772.61
16,18,20150401,20150430,WD,Resident,HBO,H16:H19,32.76
2,5,20150401,20150430,WD,Visitor,NHB,H07:H10,192.95
11,1,20150401,20150430,WD,Resident,HBW,H07:H10,302.21
5,17,20150401,20150430,WD,Resident,HBW,H07:H10,90.27
17,5,20150401,20150430,WD,Resident,HBW,H16:H19,88.03
17,7,20150401,20150430,WD,Resident,HBO,H07:H10,980.04
10,13,20150401,20150430,WD,Resident,HBW,H16:H19,973.31
7,14,20150401,20150430,WD,Resident,HBO,H07:H10,463.54
10,18,20150401,20150430,WD,Resident,HBO,H16:H19,1028.52
12,14,20150401,20150430,WD,Resident,HBW,H16:H19,260.76
31,2,20150401,20150430,WD,Visitor,NHB,H16:H19,100.87
32,39,20150401,20150430,WD,Resident,HBW,H07:H10,18.48
39,36,20150401,20150430,WD,Resident,NHB,H07:H10,18.03
36,32,20150401,20150430,WD,Resident,HBO,H07:H10,14.34
39,32,20150401,20150430,WD,Resident,HBW,H16:H19,9.24
5,6,20150401,20150430,WD,Resident,HBW,H07:H10,572.74
6,5,20150401,20150430,WD,Resident,HBW,H16:H19,190.68
38,17,20150401,20150430,WD,Resident,HBW,H07:H10,59.57
13,31,20150401,20150430,WD,Resident,NHB,H16:H19,236.53
2,16,20150401,20150430,WD,Resident,HBW,H07:H10,297.99
17,31,20150401,20150430,WD,Resident,NHB,H07:H10,452.69
31,26,20150401,20150430,WD,Resident,NHB,H07:H10,16.66
26,17,20150401,20150430,WD,Resident,NHB,H07:H10,123.10
15,19,20150401,20150430,WD,Resident,NHB,H16:H19,65.49
2,12,20150401,20150430,WD,Visitor,NHB,H07:H10,197.21
15,9,20150401,20150430,WD,Resident,NHB,H16:H19,509.31
11,21,20150401,20150430,WD,Resident,HBO,H16:H19,259.90
25,10,20150401,20150430,WD,Resident,NHB,H07:H10,151.42
14,8,20150401,20150430,WD,Resident,NHB,H07:H10,161.39
8,17,20150401,20150430,WD,Resident,NHB,H07:H10,867.48
15,24,20150401,20150430,WD,Resident,HBW,H16:H19,10.40
1,25,20150401,20150430,WD,Resident,NHB,H16:H19,48.26
25,15,20150401,20150430,WD,Resident,HBO,H16:H19,425.17
24,36,20150401,20150430,WD,Resident,HBW,H07:H10,1.74
36,24,20150401,20150430,WD,Resident,HBW,H16:H19,6.21
4,3,20150401,20150430,WD,Resident,HBO,H07:H10,1348.93
25,17,20150401,20150430,WD,Resident,NHB,H16:H19,713.27
9,25,20150401,20150430,WD,Resident,NHB,H16:H19,168.69
4,4,20150401,20150430,WD,Visitor,NHB,H16:H19,747.10
40,16,20150401,20150430,WD,Resident,HBW,H16:H19,52.67
21,15,20150401,20150430,WD,Resident,HBW,H16:H19,569.85
33,40,20150401,20150430,WD,Resident,HBO,H16:H19,8.48
7,7,20150401,20150430,WD,Resident,HBW,H07:H10,1369.24
20,8,20150401,20150430,WD,Resident,HBW,H16:H19,131.75
4,6,20150401,20150430,WD,Resident,HBW,H07:H10,1555.14
6,4,20150401,20150430,WD,Resident,HBW,H16:H19,1090.97
7,5,20150401,20150430,WD,Resident,HBW,H16:H19,271.48
30,21,20150401,20150430,WD,Resident,NHB,H16:H19,47.34
7,14,20150401,20150430,WD,Visitor,NHB,H16:H19,289.45
2,31,20150401,20150430,WD,Resident,NHB,H07:H10,40.81
13,6,20150401,20150430,WD,Resident,NHB,H16:H19,335.66
16,3,20150401,20150430,WD,Resident,NHB,H07:H10,80.53
17,3,20150401,20150430,WD,Resident,HBO,H07:H10,96.43
1,24,20150401,20150430,WD,Visitor,NHB,H07:H10,450.53
6,2,20150401,20150430,WD,Resident,HBW,H16:H19,56.17
2,18,20150401,20150430,WD,Resident,HBO,H07:H10,199.04
18,2,20150401,20150430,WD,Resident,HBO,H07:H10,256.48
3,14,20150401,20150430,WD,Resident,HBW,H07:H10,465.07
14,30,20150401,20150430,WD,Resident,NHB,H16:H19,221.97
4,17,20150401,20150430,WD,Resident,HBO,H07:H10,513.44
13,19,20150401,20150430,WD,Resident,NHB,H07:H10,84.68
6,37,20150401,20150430,WD,Resident,HBO,H07:H10,12.06
5,14,20150401,20150430,WD,Visitor,NHB,H07:H10,268.27
14,4,20150401,20150430,WD,Resident,NHB,H16:H19,773.90
13,1,20150401,20150430,WD,Visitor,NHB,H07:H10,162.56
7,14,20150401,20150430,WD,Resident,HBO,H16:H19,437.86
11,21,20150401,20150430,WD,Visitor,NHB,H07:H10,377.12
7,15,20150401,20150430,WD,Resident,HBW,H07:H10,756.92
11,18,20150401,20150430,WD,Resident,HBW,H07:H10,398.49
18,11,20150401,20150430,WD,Resident,HBW,H16:H19,289.48
5,16,20150401,20150430,WD,Visitor,NHB,H07:H10,109.94
11,2,20150401,20150430,WD,Resident,NHB,H07:H10,1331.12
7,5,20150401,20150430,WD,Resident,NHB,H07:H10,221.52
6,12,20150401,20150430,WD,Resident,NHB,H07:H10,86.31
10,9,20150401,20150430,WD,Resident,NHB,H16:H19,468.06
40,12,20150401,20150430,WD,Resident,NHB,H07:H10,19.18
38,11,20150401,20150430,WD,Resident,NHB,H07:H10,65.92
11,38,20150401,20150430,WD,Resident,NHB,H16:H19,79.26
25,20,20150401,20150430,WD,Visitor,NHB,H07:H10,139.00
17,22,20150401,20150430,WD,Visitor,NHB,H16:H19,29.50
21,18,20150401,20150430,WD,Visitor,NHB,H07:H10,27.47
12,22,20150401,20150430,WD,Resident,HBO,H16:H19,62.95
22,12,20150401,20150430,WD,Resident,HBO,H16:H19,53.76
19,20,20150401,20150430,WD,Resident,HBO,H07:H10,31.53
10,7,20150401,20150430,WD,Resident,NHB,H07:H10,186.39
17,40,20150401,20150430,WD,Resident,NHB,H07:H10,75.10
40,14,20150401,20150430,WD,Resident,NHB,H07:H10,387.95
40,6,20150401,20150430,WD,Resident,NHB,H16:H19,79.50
13,20,20150401,20150430,WD,Resident,NHB,H16:H19,213.85
15,21,20150401,20150430,WD,Resident,HBW,H07:H10,696.33
14,15,20150401,20150430,WD,Visitor,NHB,H16:H19,913.67
31,10,20150401,20150430,WD,Resident,HBW,H07:H10,113.76
15,40,20150401,20150430,WD,Resident,HBO,H07:H10,329.95
40,13,20150401,20150430,WD,Resident,NHB,H07:H10,32.80
13,5,20150401,20150430,WD,Resident,NHB,H16:H19,102.61
10,15,20150401,20150430,WD,Visitor,NHB,H16:H19,78.00
17,29,20150401,20150430,WD,Resident,NHB,H07:H10,157.54
11,19,20150401,20150430,WD,Resident,HBO,H16:H19,243.93
19,1,20150401,20150430,WD,Resident,HBO,H16:H19,6.45
39,14,20150401,20150430,WD,Resident,HBW,H07:H10,647.28
9,1,20150401,20150430,WD,Visitor,NHB,H16:H19,192.06
8,13,20150401,20150430,WD,Resident,HBO,H07:H10,174.04
9,2,20150401,20150430,WD,Visitor,NHB,H16:H19,675.89
7,13,20150401,20150430,WD,Resident,HBW,H07:H10,279.73
14,13,20150401,20150430,WD,Resident,HBO,H16:H19,620.48
16,4,20150401,20150430,WD,Resident,HBO,H16:H19,588.53
14,25,20150401,20150430,WD,Resident,NHB,H16:H19,611.78
11,3,20150401,20150430,WD,Resident,HBW,H07:H10,151.87
13,30,20150401,20150430,WD,Resident,HBW,H16:H19,115.55
17,14,20150401,20150430,WD,Visitor,NHB,H16:H19,762.69
2,21,20150401,20150430,WD,Resident,NHB,H07:H10,357.73
21,25,20150401,20150430,WD,Resident,NHB,H16:H19,59.04
15,7,20150401,20150430,WD,Resident,HBO,H16:H19,1443.23
21,10,20150401,20150430,WD,Resident,NHB,H07:H10,244.72
2,15,20150401,20150430,WD,Resident,HBO,H16:H19,448.77
14,38,20150401,20150430,WD,Resident,NHB,H16:H19,245.78
20,20,20150401,20150430,WD,Resident,HBO,H16:H19,367.32
20,11,20150401,20150430,WD,Visitor,NHB,H16:H19,283.00
1,1,20150401,20150430,WD,Resident,NHB,H07:H10,441.64
2,9,20150401,20150430,WD,Resident,HBO,H07:H10,286.40
9,14,20150401,20150430,WD,Resident,NHB,H07:H10,620.56
11,9,20150401,20150430,WD,Visitor,NHB,H16:H19,240.05
17,26,20150401,20150430,WD,Resident,HBW,H16:H19,155.39
2,31,20150401,20150430,WD,Resident,HBW,H07:H10,103.37
11,31,20150401,20150430,WD,Visitor,NHB,H16:H19,88.18
26,21,20150401,20150430,WD,Resident,HBO,H16:H19,77.80
9,30,20150401,20150430,WD,Resident,HBO,H16:H19,96.89
14,13,20150401,20150430,WD,Resident,NHB,H16:H19,990.43
15,13,20150401,20150430,WD,Resident,HBW,H07:H10,771.00
36,13,20150401,20150430,WD,Resident,HBW,H16:H19,54.52
4,8,20150401,20150430,WD,Resident,HBW,H16:H19,195.28
4,7,20150401,20150430,WD,Visitor,NHB,H16:H19,157.57
10,23,20150401,20150430,WD,Visitor,NHB,H07:H10,51.64
14,31,20150401,20150430,WD,Resident,NHB,H07:H10,359.14
2,12,20150401,20150430,WD,Resident,HBW,H07:H10,195.54
12,2,20150401,20150430,WD,Resident,HBW,H16:H19,115.24
1,9,20150401,20150430,WD,Visitor,NHB,H16:H19,352.20
40,40,20150401,20150430,WD,Resident,HBO,H16:H19,415.52
28,13,20150401,20150430,WD,Resident,NHB,H07:H10,27.52
14,18,20150401,20150430,WD,Visitor,NHB,H07:H10,90.41
21,20,20150401,20150430,WD,Resident,HBO,H07:H10,39.52
8,4,20150401,20150430,WD,Resident,HBO,H16:H19,885.54
7,17,20150401,20150430,WD,Resident,NHB,H07:H10,1778.38
18,17,20150401,20150430,WD,Visitor,NHB,H07:H10,41.94
37,17,20150401,20150430,WD,Resident,HBW,H16:H19,15.15
13,9,20150401,20150430,WD,Resident,HBW,H07:H10,616.93
9,13,20150401,20150430,WD,Resident,HBW,H16:H19,394.70
20,11,20150401,20150430,WD,Resident,NHB,H07:H10,202.10
10,9,20150401,20150430,WD,Visitor,NHB,H07:H10,546.80
15,36,20150401,20150430,WD,Resident,HBO,H07:H10,436.82
5,2,20150401,20150430,WD,Visitor,NHB,H07:H10,141.65
36,5,20150401,20150430,WD,Resident,HBO,H16:H19,4.30
5,16,20150401,20150430,WD,Resident,NHB,H16:H19,280.51
14,36,20150401,20150430,WD,Resident,NHB,H07:H10,210.50
26,23,20150401,20150430,WD,Resident,HBO,H16:H19,11.08
25,24,20150401,20150430,WD,Resident,HBO,H16:H19,0.34
25,15,20150401,20150430,WD,Resident,HBO,H07:H10,125.07
1,14,20150401,20150430,WD,Resident,HBO,H07:H10,55.71
12,20,20150401,20150430,WD,Resident,NHB,H16:H19,109.17
34,34,20150401,20150430,WD,Resident,HBO,H07:H10,642.63
25,21,20150401,20150430,WD,Resident,HBO,H07:H10,0.68
21,25,20150401,20150430,WD,Resident,HBO,H16:H19,27.58
17,26,20150401,20150430,WD,Resident,NHB,H16:H19,273.39
10,17,20150401,20150430,WD,Resident,NHB,H16:H19,1012.11
11,2,20150401,20150430,WD,Visitor,NHB,H07:H10,1212.95
15,5,20150401,20150430,WD,Visitor,NHB,H16:H19,219.03
14,1,20150401,20150430,WD,Resident,HBW,H07:H10,17.91
16,39,20150401,20150430,WD,Resident,NHB,H16:H19,269.88
12,14,20150401,20150430,WD,Resident,NHB,H16:H19,1066.94
4,7,20150401,20150430,WD,Resident,NHB,H16:H19,593.07
12,17,20150401,20150430,WD,Visitor,NHB,H16:H19,96.30
31,17,20150401,20150430,WD,Visitor,NHB,H07:H10,111.88
15,2,20150401,20150430,WD,Resident,NHB,H16:H19,180.66
17,21,20150401,20150430,WD,Visitor,NHB,H07:H10,161.44
16,1,20150401,20150430,WD,Visitor,NHB,H07:H10,27.85
2,40,20150401,20150430,WD,Resident,HBO,H07:H10,7.68
40,17,20150401,20150430,WD,Resident,NHB,H16:H19,128.79
4,14,20150401,20150430,WD,Visitor,NHB,H16:H19,260.94
5,8,20150401,20150430,WD,Resident,NHB,H07:H10,283.53
3,15,20150401,20150430,WD,Resident,HBW,H16:H19,60.40
10,31,20150401,20150430,WD,Resident,HBW,H16:H19,43.40
3,16,20150401,20150430,WD,Resident,HBO,H07:H10,321.23
16,3,20150401,20150430,WD,Resident,HBO,H16:H19,332.23
17,13,20150401,20150430,WD,Resident,HBW,H16:H19,552.20
16,13,20150401,20150430,WD,Visitor,NHB,H16:H19,76.44
1,1,20150401,20150430,WD,Resident,NHB,H16:H19,285.44
31,27,20150401,20150430,WD,Resident,HBW,H07:H10,21.69
29,31,20150401,20150430,WD,Resident,HBW,H16:H19,4.19
9,10,20150401,20150430,WD,Resident,HBO,H16:H19,357.82
37,15,20150401,20150430,WD,Resident,HBW,H07:H10,99.21
15,10,20150401,20150430,WD,Resident,HBW,H16:H19,120.09
30,12,20150401,20150430,WD,Resident,NHB,H07:H10,26.85
5,14,20150401,20150430,WD,Resident,HBW,H07:H10,149.55
38,16,20150401,20150430,WD,Resident,HBO,H07:H10,120.63
14,4,20150401,20150430,WD,Resident,HBW,H16:H19,685.36
16,21,20150401,20150430,WD,Resident,NHB,H07:H10,150.55
24,8,20150401,20150430,WD,Visitor,NHB,H16:H19,67.69
16,34,20150401,20150430,WD,Resident,HBW,H07:H10,212.56
34,16,20150401,20150430,WD,Resident,HBW,H16:H19,146.72
6,17,20150401,20150430,WD,Resident,HBO,H16:H19,441.77
33,13,20150401,20150430,WD,Resident,HBW,H07:H10,183.98
17,23,20150401,20150430,WD,Resident,NHB,H07:H10,129.65
17,23,20150401,20150430,WD,Resident,NHB,H16:H19,238.16
5,8,20150401,20150430,WD,Resident,HBW,H16:H19,220.13
24,12,20150401,20150430,WD,Visitor,NHB,H16:H19,314.30
38,38,20150401,20150430,WD,Resident,HBO,H07:H10,314.55
20,2,20150401,20150430,WD,Resident,HBO,H16:H19,322.48
36,32,20150401,20150430,WD,Resident,HBW,H07:H10,29.82
5,15,20150401,20150430,WD,Resident,NHB,H07:H10,371.65
25,31,20150401,20150430,WD,Resident,NHB,H16:H19,47.46
22,8,20150401,20150430,WD,Resident,NHB,H16:H19,15.74
1,1,20150401,20150430,WD,Visitor,NHB,H07:H10,663.22
16,34,20150401,20150430,WD,Resident,HBO,H16:H19,232.58
13,20,20150401,20150430,WD,Resident,HBO,H07:H10,283.30
20,10,20150401,20150430,WD,Resident,HBO,H16:H19,518.56
16,13,20150401,20150430,WD,Resident,NHB,H07:H10,397.27
3,8,20150401,20150430,WD,Resident,NHB,H07:H10,206.74
7,8,20150401,20150430,WD,Resident,HBO,H16:H19,1564.99
17,30,20150401,20150430,WD,Resident,HBW,H16:H19,137.86
7,4,20150401,20150430,WD,Visitor,NHB,H07:H10,77.03
10,19,20150401,20150430,WD,Resident,NHB,H07:H10,266.88
18,29,20150401,20150430,WD,Resident,HBO,H16:H19,3.04
